DOI,Year,Title,Journal,Reason
10.1016/j.jclepro.2021.128842,2021,Spatial characteristics and factors that influence the environmental efficiency of public buildings in China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.buildenv.2021.107766,2021,The effects of vertical farming on indoor carbon dioxide concentration and fresh air energy consumption in office buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.jclepro.2021.129780,2021,A multi-objective methodology for evaluating the investment in building-integrated hybrid renewable energy systems,Journal of Cleaner Production,Eliminated – Renewable-only
10.1016/j.enbuild.2021.110795,2021,Fault detection and diagnosis for Air Handling Unit based on multiscale convolutional neural networks,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2021.103001,2021,Behavioural patterns in aggregated demand response developments for communities targeting renewables,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.jobe.2021.102829,2021,Climate classification for new and restored buildings in Andalusia: Analysing the current regulation and a new approach based on k-means,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.buildenv.2021.108188,2021,Fire risk assessment for building operation and maintenance based on BIM technology,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2020.110624,2021,Vertical meteorological patterns and their impact on the energy demand of tall buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110954,2021,The impact of thermal mass and insulation of building structure on energy efficiency,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbuild.2020.110571,2021,Adaptive setpoint temperatures to reduce the risk of energy poverty? A local case study in Seville,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.116560,2021,A multi-time-scale autonomous energy trading framework within distribution networks based on blockchain,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2020.101932,2021,Development of vulnerability curves of buildings to windstorms using insurance data: An empirical study in South Korea,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.jobe.2021.102792,2021,Computational efficiency of CFD modeling for building engineering: An empty domain study,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.129369,2021,Tactics for carbon neutral office buildings in Hong Kong,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.apenergy.2021.117411,2021,Assessment of control tools for utilizing excess distributed photovoltaic generation in domestic electric water heating systems,Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.107736,2021,Human response to thermal environment and perceived air quality in an office with individually controlled convective and radiant cooling systems,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2021.107722,2021,Natural ventilation in London: Towards energy-efficient and healthy buildings,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.apenergy.2021.117516,2021,A delay-tolerant distributed optimal control method concerning uncertain information delays in IoT-enabled field control networks of building automation systems,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2020.110665,2021,Optimization of power-to-heat flexibility for residential buildings in response to day-ahead electricity price,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jclepro.2021.127098,2021,The evolution and future perspectives of energy intensity in the global building sector 1971–2060,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.buildenv.2021.107837,2021,"Field study to characterize customer flow and ventilation rates in retail buildings in Shenzhen, China",Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.jclepro.2020.124955,2021,Analysis of critical factors and their interactions influencing individual’s energy conservation behavior in the workplace: A case study in China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.111284,2021,Decarbonizing rural residential buildings in cold climates: A techno-economic analysis of heating electrification,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2021.120654,2021,Experimental and modeling investigation of water adsorption of hydrophilic carboxylate-based MOF for indoor moisture control,Energy,KEEP – operational EE/control
10.1016/j.apenergy.2021.116985,2021,A low-complexity decision model for home energy management systems,Applied Energy,KEEP – operational EE/control
10.1016/j.solener.2020.12.033,2021,Determination of optimum tilt and azimuth angle of BiSPVT system along with its performance due to shadow of adjacent buildings,Solar Energy,Eliminated – Renewable-only
10.1016/j.scitotenv.2021.149225,2021,Characterizing the premise plumbing microbiome in both water and biofilms of a 50-year-old building,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.102255,2021,Ventilation of buildings with heat recovery systems: Thorough energy and exergy analysis for indoor thermal wellness,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2020.107459,2021,Numerical and experimental validations of the theoretical basis for a nozzle based pulse technique for determining building airtightness,Building and Environment,Eliminated – unclear/other
10.1016/j.apenergy.2021.117159,2021,An integrated smart home energy management model based on a pyramid taxonomy for residential houses with photovoltaic-battery systems,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2021.102653,2021,The effects of shading devices on office building energy performance in Mediterranean climate regions,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2021.121636,2021,Applying the mixed-mode with an adaptive approach to reduce the energy poverty in social dwellings: The case of Spain,Energy,Eliminated – unclear/other
10.1016/j.jobe.2020.101601,2021,Trainingless multi-objective evolutionary computing-based nonintrusive load monitoring: Part of smart-home energy management for demand-side management,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2020.116208,2021,A secure distributed ledger for transactive energy: The Electron Volt Exchange (EVE) blockchain,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102416,2021,Heritage building maintenance management (HBMM): A bibliometric-qualitative analysis of literature,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scitotenv.2021.147764,2021,Natural ventilation strategy and related issues to prevent coronavirus disease 2019 (COVID-19) airborne transmission in a school building,Science of The Total Environment,Eliminated – Ventilation/IAQ only
10.1016/j.jclepro.2021.127906,2021,Assessment of the electrical and thermal performances of building integrated bifacial photovoltaic modules,Journal of Cleaner Production,Eliminated – Renewable-only
10.1016/j.enbuild.2021.111150,2021,Unveiling the existing condition and energy use in Hellenic school buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2021.108139,2021,"Mitigating aerosol infection risk in school buildings: the role of natural ventilation, volume, occupancy and CO<ce:inf loc=post>2</ce:inf> monitoring",Building and Environment,KEEP – operational EE/control
10.1016/j.renene.2021.05.046,2021,"Experimental investigation of a building-integrated, transparent, concentrating photovoltaic and thermal collector",Renewable Energy,Eliminated – Renewable-only
10.1016/j.apenergy.2021.116607,2021,Applicability of indirect evaporative cooler for energy recovery in hot and humid areas: Comparison with heat recovery wheel,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2021.116585,2021,"MANGO: A novel optimization model for the long-term, multi-stage planning of decentralized multi-energy systems",Applied Energy,Eliminated – Planning/Top-down
10.1016/j.ijepes.2021.107230,2021,Home energy management system for smart buildings with inverter-based air conditioning system,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.enbuild.2021.111467,2021,Fault detection and diagnosis of the air handling unit via an enhanced kernel slow feature analysis approach considering the time-wise and batch-wise dynamics,Energy and Buildings,KEEP – operational EE/control
10.1016/j.autcon.2021.103624,2021,Generic visual data mining-based framework for revealing abnormal operation patterns in building energy systems,Automation in Construction,KEEP – operational EE/control
10.1016/j.jclepro.2021.129480,2021,Will energy transition in Poland increase the extent and depth of energy poverty?,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jclepro.2021.126383,2021,On the failure of the only vernacular windcatcher in the mountainous region of Western Iran: Opportunities for energy-efficient buildings,Journal of Cleaner Production,Eliminated – Renewable-only
10.1016/j.jobe.2021.102354,2021,An enhanced weather normalization method for identifying changes in the building condition,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.116767,2021,Mitigation analysis of water consumption for power generation and air conditioning of residential buildings: Case study of Saudi Arabia,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102808,2021,A novel sensitivity analysis of commercial building hybrid energy-structure performance,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2020.110608,2021,Challenges of combining different methods and tools to improve the performance monitoring in buildings: A case study of elementary schools and kindergartens,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2021.111426,2021,Analytic hierarchy process-based fuzzy post mining method for operation anomaly detection of building energy systems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2021.103198,2021,Control strategy for energy saving of refrigerating station systems in public buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2021.111013,2021,Comparative cost-benefit analysis of the energy efficiency measures and photovoltaic generation in houses of social interest in Brazil,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.jobe.2021.102502,2021,A comprehensive investigation of knowledge discovered from historical operational data of a typical building energy system,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2021.117213,2021,Pathways for decarbonizing China’s building sector under global warming thresholds,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102179,2021,Anomaly detection method of daily energy consumption patterns for central air conditioning systems,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.110785,2021,A case study on energy system optimization at neighborhood level based on simulated data: A building-specific approach,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.116754,2021,Artificial intelligence to support the integration of variable renewable energy sources to the power system,Applied Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2021.110934,2021,An examination of factors affecting residential energy consumption using a multiple discrete continuous approach,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110930,2021,Investigation and analysis of energy and water use of hotel buildings in Tunisia,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111506,2021,The economics of thermal superinsulation in buildings,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbuild.2021.110807,2021,Building airtightness measurement uncertainty due to steady stack effect,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110779,2021,On the development of a building insulation using air layers with highly reflective interfaces,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.applthermaleng.2020.116094,2021,Energy impact of vacuum-based membrane dehumidification in building air-conditioning applications,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2021.107802,2021,A novel pulse width modulation for metal radiant panels to control the condensation risk in a hot and humid environment,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2021.111170,2021,Modeling of thermal energy sharing in integrated energy communities with micro-thermal networks,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110703,2021,Sensitivity analysis of cooling demand applied to a large office building,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117882,2021,Multi-party stochastic energy scheduling for industrial integrated energy systems considering thermal delay and thermoelectric coupling,Applied Energy,KEEP – operational EE/control
10.1016/j.jclepro.2020.125666,2021,Optimal demand response resource exploitation for efficient accommodation of renewable energy sources in multi-energy systems considering correlated uncertainties,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.solener.2021.01.059,2021,Optimal control of switchable ethylene-tetrafluoroethylene (ETFE) cushions for building façades,Solar Energy,KEEP – operational EE/control
10.1016/j.scs.2021.103102,2021,Experimental study on the control effect of different ventilation systems on fine particles in a simulated hospital ward,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.apenergy.2021.116538,2021,Performance of building integrated photovoltaic facades: Impact of exterior convective heat transfer,Applied Energy,Eliminated – Renewable-only
10.1016/j.energy.2021.120346,2021,Effect of mutual radiative exchange between the surfaces of a street canyon on the building thermal energy demand,Energy,Eliminated – unclear/other
10.1016/j.energy.2021.121491,2021,Financial and energy performance analysis of efficiency measures in residential buildings. A probabilistic approach,Energy,Eliminated – unclear/other
10.1016/j.measurement.2021.110120,2021,A model-based sustainable productivity concept for the best decision-making in rough milling operations,Measurement,KEEP – operational EE/control
10.1016/j.ijepes.2020.106593,2021,Digitalization and decentralization driving transactive energy Internet: Key technologies and infrastructures,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.enbuild.2021.110868,2021,A multi-objective home energy management system for explicit cost-comfort analysis considering appliance category-based discomfort models and demand response programs,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2021.102972,2021,Optimal two-level active and reactive energy management of residential appliances in smart homes,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.scs.2021.103408,2021,Effective ventilation and air disinfection system for reducing coronavirus disease 2019 (COVID-19) infection risk in office buildings,Sustainable Cities and Society,Eliminated – Ventilation/IAQ only
10.1016/j.rser.2021.111627,2021,Assessing users’ willingness-to-engagement towards Net Zero Energy communities in Italy,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.jclepro.2021.129352,2021,Diversity and causality of university students’ energy-conservation behavior: Evidence in hot summer and warm winter area of China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.110835,2021,A multi-year two-stage stochastic programming model for optimal design and operation of residential photovoltaic-battery systems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2021.117352,2021,Effective monitoring of carbon emissions from industrial sector using statistical process control,Applied Energy,KEEP – operational EE/control
10.1016/j.scs.2021.102783,2021,Using the internet of things in smart energy systems and networks,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2021.102674,2021,Vulnerability assessment of building structures due to underground blasts using ANN and non-linear dynamic analysis,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scitotenv.2020.141635,2021,Association between sum of volatile organic compounds and occurrence of building-related symptoms in humans: A study in real full-scale laboratory houses,Science of The Total Environment,KEEP – operational EE/control
10.1016/j.scs.2020.102637,2021,Monitoring and control of energy consumption in buildings using WoT: A novel approach for smart retrofit,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.apenergy.2021.116547,2021,A retrospective analysis of the impact of the COVID-19 restrictions on energy consumption at a disaggregated level,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.110834,2021,"Residential smart thermostat use: An exploration of thermostat programming, environmental attitudes, and the influence of smart controls on energy savings",Energy and Buildings,KEEP – operational EE/control
10.1016/j.jclepro.2020.123354,2021,Analyzing the energy system impacts of price-induced demand-side-flexibility with empirical data,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.buildenv.2021.107784,2021,Safety of buildings against train induced structure borne noise,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.103160,2021,Effect of moisture transfer on heat transfer through exterior corners of cooled buildings in hot and humid areas,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.ijrefrig.2021.08.024,2021,Energy-efficient operation of a direct air-cooled condenser based on divisional regulation,International Journal of Refrigeration,KEEP – operational EE/control
10.1016/j.apenergy.2021.116904,2021,Analysis of the impact of automatic shading control scenarios on occupant’s comfort and energy load,Applied Energy,KEEP – operational EE/control
10.1016/j.energy.2021.121303,2021,"Heating, ventilation, domestic appliances – An energy integrated system concept for the household of the future",Energy,Eliminated – Ventilation/IAQ only
10.1016/j.enbenv.2020.08.002,2021,Drivers and barriers to energy-efficient technologies (EETs) in EU residential buildings,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.buildenv.2021.108341,2021,Multizone modeling of pressure difference control analyses for an infectious disease hospital,Building and Environment,KEEP – operational EE/control
10.1016/j.jobe.2020.101906,2021,Time history shaking table test and seismic performance analysis of Industrialised Building System (IBS) block house subsystems,Journal of Building Engineering,Eliminated – Other/Industry
10.1016/j.apenergy.2021.116950,2021,Vapor-selective active membrane energy exchanger for high efficiency outdoor air treatment,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2020.116077,2021,Potential strategies to mitigate the heat island impacts of highway pavement on megacities with considerations of energy uses,Applied Energy,Eliminated – unclear/other
10.1016/j.jclepro.2020.123562,2021,The relationship between structural parameters and water footprint of residential buildings,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.ijepes.2020.106680,2021,Distributed Operation for Integrated Electricity and Heat System With Hybrid Stochastic/Robust Optimization,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.energy.2021.120158,2021,"Sustainable design, integration, and operation for energy high-performance process systems",Energy,KEEP – operational EE/control
10.1016/j.jobe.2021.102969,2021,RETRACTED: Optimization of zero-energy building by multi-criteria optimization method: A case study,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.solener.2021.10.014,2021,Progress in the realization of zero energy buildings,Solar Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.110932,2021,Optimal energy management of smart building for peak shaving considering multi-energy flexibility measures,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.110796,2021,Radiance of the circumsolar and background parts of skydome for buildings under random obstructions,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.jclepro.2021.127105,2021,Modelling and analysis of the energy intensity in polyacrylonitrile (PAN) precursor and carbon fibre manufacturing,Journal of Cleaner Production,Eliminated – Other/Industry
10.1016/j.jclepro.2021.126526,2021,Fossil fuel energy and environmental performance in an extended STIRPAT model,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.110737,2021,Peer-to-peer electricity trading in an industrial site: Value of buildings flexibility on peak load reduction,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2021.102784,2021,Temperature profiles and electric energy consumption for wood/Poly(vinyl chloride) composite and fibre cement board houses,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbenv.2020.09.005,2021,What leads to variations in the results of life-cycle energy assessment? An evidence-based framework for residential buildings,Energy and Built Environment,Eliminated – Planning/Top-down
10.1016/j.enbuild.2021.110948,2021,Modeling hospital energy and economic costs for COVID-19 infection control interventions,Energy and Buildings,KEEP – operational EE/control
10.1016/j.measurement.2020.108657,2021,A GEO-pivoted adaptive extended Kalman filtering method in low-latitude dense building environment,Measurement,Eliminated – unclear/other
10.1016/j.ijrefrig.2021.07.002,2021,A study on the quantitative single and dual fault diagnosis of residential split type air conditioners in static operation using support vector machine method,International Journal of Refrigeration,KEEP – operational EE/control
10.1016/j.buildenv.2021.107588,2021,Coordinated demand-controlled ventilation strategy for energy-efficient operation in multi-zone cleanroom air-conditioning systems,Building and Environment,KEEP – operational EE/control
10.1016/j.rser.2021.111075,2021,A consistent taxonomic framework: towards common understanding of high energy performance building definitions,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.jclepro.2020.125168,2021,An energy management maturity model for China: Linking ISO 50001:2018 and domestic practices,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.scitotenv.2021.149543,2021,Integrated modelling to assess the impacts of water stress in a transboundary river basin: Bridging local-scale water resource operations to a river basin economy,Science of The Total Environment,KEEP – operational EE/control
10.1016/j.enbuild.2021.111277,2021,A general method to evaluate the applicability of natural energy for building cooling and heating: Revised degree hours,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102665,2021,CFD thermal analysis of a three-layer chimney used in residential buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.128323,2021,Overcoming barriers for the adoption of Local Energy and Flexibility Markets: A user-centric and hybrid model,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.scitotenv.2021.147709,2021,Methodology for determination of radon prone areas combining the definition of a representative building enclosure and measurements of terrestrial gamma radiation,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.scs.2021.102977,2021,"Spatial, infrastructural and consumer characteristics underlying spatial variability in residential energy and water consumption in Amsterdam",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.110883,2021,Occupant-density-detection based energy efficient ventilation system: Prevention of infection transmission,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2020.101602,2021,Promoting energy services in offices: How do office workers see their role?,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2020.101499,2021,Causes of low delta-T syndrome for chilled water systems in buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2021.102591,2021,Decoupling the heat loss coefficient of an in-use office building into its transmission and infiltration heat loss coefficients,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2020.107584,2021,Mould risk evaluations in residential buildings via site audits and longitudinal monitoring,Building and Environment,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2021.117165,2021,Drivers of consumers’ change to an energy-efficient heating appliance (EEHA) in households: Evidence from five European countries,Applied Energy,Eliminated – Other/Industry
10.1016/j.scs.2021.102951,2021,Exploring the Influencing Paths of Behavior-driven Household Energy-saving Intervention – Household Energy Saving Option (HESO),Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.apenergy.2021.116954,2021,"Novel demand-controlled optimization of constant-air-volume mechanical ventilation for indoor air quality, durability and energy saving",Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2020.110454,2021,The costs and potentials for heat savings in buildings: Refurbishment costs and heat saving cost curves for 6 countries in Europe,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2020.107458,2021,Strategies to achieve optimum visual quality for maximum occupant satisfaction: Field study findings in office buildings,Building and Environment,KEEP – operational EE/control
10.1016/j.conengprac.2021.104845,2021,Two-time scaled identification for multi-energy systems,Control Engineering Practice,Eliminated – unclear/other
10.1016/j.energy.2021.121173,2021,Cost-benefit analysis of gasoline demand control policies and its greenhouse gas mitigation co-benefits,Energy,KEEP – operational EE/control
10.1016/j.enbuild.2021.111257,2021,Mid-term and long-term changes in building airtightness: A field study on low-energy houses,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijepes.2020.106398,2021,Research on scheduling control strategy of large-scale air conditioners based on electric spring,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.energy.2020.119673,2021,Optimal design and operation of hybrid renewable energy system for drinking water treatment,Energy,KEEP – operational EE/control
10.1016/j.apenergy.2021.117163,2021,"Model predictive control of a Venlo-type greenhouse system considering electrical energy, water and carbon dioxide consumption",Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2021.102777,2021,Implications of climate change in the implementation of maintenance planning and use of building inspection systems,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.jclepro.2020.124539,2021,Demand response business model canvas: A tool for flexibility creation in the electricity markets,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.jclepro.2021.127273,2021,Smart energy prosumers in Norway: Critical reflections on implications for participation and everyday life,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.rser.2021.111084,2021,Improving the analytical framework for quantifying technological progress in energy technologies,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.apenergy.2021.117026,2021,Blockchain-based decentralized energy management platform for residential distributed energy resources in a virtual power plant,Applied Energy,KEEP – operational EE/control
10.1016/j.scs.2021.102823,2021,"Addressing the impact of COVID-19 lockdown on energy use in municipal buildings: A case study in Florianópolis, Brazil",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.buildenv.2020.107513,2021,Quality control of computational fluid dynamics (CFD) model of ozone reaction with human surface: Effects of mesh size and turbulence model,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2021.111116,2021,Influence of air inlet/outlet arrangement of displacement ventilation on local environment control for unearthed relics within site museum,Energy and Buildings,KEEP – operational EE/control
10.1016/j.rser.2021.111673,2021,The role of gas on future perspectives of renewable energy diffusion: Bridging technology or lock-in?,Renewable and Sustainable Energy Reviews,Eliminated – Renewable-only
10.1016/j.jclepro.2021.128479,2021,From bandages to buildings: Identifying the environmental hotspots of hospitals,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2021.102510,2021,Facility management information taxonomy framework for queries in healthcare buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.117579,2021,Unlocking emerging impacts of carbon tax on integrated energy systems through supply and demand co-optimization,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110621,2021,Reducing residential energy consumption through a marketized behavioral intervention: The approach of Household Energy Saving Option (HESO),Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijepes.2021.106841,2021,Improving operational flexibility of combined heat and power system through numerous thermal controllable residents aggregation,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.enbuild.2021.111374,2021,Thermochromic superhydrophobic coatings for building energy conservation,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbuild.2021.110759,2021,Has COVID-19 lockdown impacted on aged care energy use and demand?,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2021.102792,2021,Self-scheduling model for home energy management systems considering the end-users discomfort index within price-based demand response programs,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.rser.2021.111334,2021,Renewable energy management system for Saudi Arabia: Methodology and preliminary results,Renewable and Sustainable Energy Reviews,KEEP – operational EE/control
10.1016/j.jclepro.2021.128217,2021,Renewable Energy Communities business models under the 2020 Italian regulation,Journal of Cleaner Production,Eliminated – Renewable-only
10.1016/j.enbuild.2021.111444,2021,Numerical investigation on ventilation control strategy of reducing circulating air volume in a factory for storing satellites,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2021.107599,2021,"Indoor volatile organic compounds in densely occupied education buildings of four universities: Target list, concentration levels and correlation analysis",Building and Environment,KEEP – operational EE/control
10.1016/j.rser.2021.111183,2021,Principles regulation of electricity tariffs for the integrated generation of traditional and alternative energy sources,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.rser.2021.110748,2021,Practical approaches for implementation of energy piles in Iran based on the lessons learned from the developed countries experiences,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
