DOI,Year,Title,Journal,Reason
10.1016/j.enbuild.2019.109753,2020,Assessing the effectiveness of gamification in reducing domestic energy consumption: Lessons learned from the EnerGAware project,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2019.114458,2020,Daily enthalpy gradients and the effects of climate change on the thermal energy demand of buildings in the United States,Applied Energy,Eliminated – Planning/Top-down
10.1016/j.jobe.2019.101043,2020,Structured modelling from data and optimal control of the cooling system of a large business center,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2020.110377,2020,Tunable infrared transmission for energy-efficient pneumatic building façades,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2019.109633,2020,A load-disaggregation framework to sense personalized energy-use information in commercial buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2019.101814,2020,Energy scheduling for a three-level integrated energy system based on energy hub models: A hierarchical Stackelberg game approach,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.enbuild.2020.110468,2020,Impact of meteorological factors on high-rise office building energy consumption in Hong Kong: From a spatiotemporal perspective,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2020.142090,2020,The role of computational fluid dynamics tools on investigation of pathogen transmission: Prevention and control,Science of The Total Environment,KEEP – operational EE/control
10.1016/j.apenergy.2020.114571,2020,Flexible electricity use for heating in markets with renewable energy,Applied Energy,Eliminated – Renewable-only
10.1016/j.ijheatmasstransfer.2019.118865,2020,Energy flow-based method for analysis and optimization of evaporative cooling and ventilation systems,International Journal of Heat and Mass Transfer,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2020.109803,2020,Waste heat and renewable energy integration in buildings,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.enbuild.2020.110136,2020,A comprehensive study devoted to determine linear thermal bridges transmittance in existing buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2020.121730,2020,Game analysis on prefabricated building evolution based on dynamic revenue risks in China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.scs.2020.102347,2020,Proposing an adapted visibility analysis methodology for the building height codes of the Shiraz development plan,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.buildenv.2019.106560,2020,A science-based approach to setting climate targets for buildings: The case of a New Zealand detached house,Building and Environment,Eliminated – unclear/other
10.1016/j.rser.2020.110030,2020,Impacts of the morphology of new neighborhoods on microclimate and building energy,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.jclepro.2020.124297,2020,"Pilot-scale multi-purposes approach for volatile fatty acid production, hydrogen and methane from an automatic controlled anaerobic process",Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.scs.2020.102342,2020,Techno-economic comparison of buildings acting as Single-Self Consumers or as energy community through multiple economic scenarios,Sustainable Cities and Society,Eliminated – Planning/Top-down
10.1016/j.scs.2020.102428,2020,A genetic algorithm for energy efficient fog layer resource management in context-aware smart cities,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.apenergy.2020.114600,2020,Contracted energy flexibility characteristics of communities: Analysis of a control strategy for demand response,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2020.101334,2020,Impact of subtropical island climate on the appearance and aesthetics of white marble buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2019.109674,2020,Experimental study on the performance of hybrid buoyancy-driven natural ventilation with a mechanical exhaust system in an industrial building,Energy and Buildings,Eliminated – Ventilation/IAQ only
10.1016/j.measurement.2020.108136,2020,Study on the early warning mechanism for real-time monitored structural responses of a historical timber building,Measurement,Eliminated – unclear/other
10.1016/j.enbuild.2019.109697,2020,Energy use in residential buildings: Analyses of high-efficiency filters and HVAC fans,Energy and Buildings,Eliminated – unclear/other
10.1016/j.renene.2020.02.077,2020,Profitability of photovoltaic and battery systems on municipal buildings,Renewable Energy,Eliminated – Renewable-only
10.1016/j.scs.2019.101847,2020,Sustainable subway indoor air quality monitoring and fault-tolerant ventilation control using a sparse autoencoder-driven sensor self-validation,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.scs.2019.101871,2020,"Investigation of yearly indoor/outdoor PM<ce:inf loc=post>2.5</ce:inf> levels in the perspectives of health impacts and air pollution control: Case study in Changchun, in the northeast of China",Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.energy.2020.118474,2020,A comprehensive linear model for demand response optimization problem,Energy,KEEP – operational EE/control
10.1016/j.scs.2020.102412,2020,Integration of an energy management tool and digital twin for coordination and control of multi-vector smart energy systems,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.energy.2020.119003,2020,An isomorphic multi-energy flow modeling for integrated power and thermal system considering nonlinear heat transfer constraint,Energy,Eliminated – unclear/other
10.1016/j.jobe.2020.101224,2020,A comparative study on energy saving and economic efficiency of different cooling terminals based on exergy analysis,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2020.101372,2020,"Methodological approach for performance assessment of historical buildings based on seismic, energy and cost performance: A Mediterranean case",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2020.102187,2020,"User engagement in community energy schemes: A case study at the Trent Basin in Nottingham, UK",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2020.101391,2020,Primary energy and economic implications of ventilation heat recovery for a multi-family building in a Nordic climate,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.apenergy.2020.115239,2020,Electricity trading pricing among prosumers with game theory-based model in energy blockchain environment,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2019.109612,2020,Diverse heating demands of a household based on occupant control behavior of individual heating equipment,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2019.101833,2020,Simulative optimization on energy saving performance of phase change panels with different phase transition temperatures,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2020.110362,2020,Global comparison of building energy use data within the context of climate change,Energy and Buildings,Eliminated – Planning/Top-down
10.1016/j.scs.2020.102213,2020,Energy demands of buildings in the framework of climate change: An investigation across Europe,Sustainable Cities and Society,Eliminated – Planning/Top-down
10.1016/j.enbuild.2020.110096,2020,A post mining method for extracting value from massive amounts of building operation data,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2020.102349,2020,Nearly zero energy target and indoor comfort in Mediterranean climate: Discussion based on monitoring data for a real case study,Sustainable Cities and Society,Eliminated – Monitoring/Forecasting only
10.1016/j.energy.2019.116647,2020,Energy and uncertainty management through domestic demand response in the residential building,Energy,KEEP – operational EE/control
10.1016/j.renene.2018.07.100,2020,"A case study of the sizing and optimisation of an energy pile foundation (Rosborg, Denmark)",Renewable Energy,Eliminated – unclear/other
10.1016/j.renene.2019.07.054,2020,Feasibility analysis of using mine water from abandoned coal mines in Spain for heating and cooling of buildings,Renewable Energy,Eliminated – unclear/other
10.1016/j.jclepro.2020.122083,2020,Smart energy driven business model innovation: An analysis of existing business models and implications for business model change in the energy sector,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2020.110240,2020,UK Passivhaus and the energy performance gap,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2019.114064,2020,A whole-year simulation study on nonlinear mixed-integer model predictive control for a thermal energy supply system with multi-use components,Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2020.106781,2020,Optic-energy and visual comfort analysis of retro-reflective building plasters,Building and Environment,Eliminated – unclear/other
10.1016/j.rser.2020.109885,2020,A novel operation approach for the energy efficiency improvement of the HVAC system in office spaces through real-time big data analytics,Renewable and Sustainable Energy Reviews,KEEP – operational EE/control
10.1016/j.buildenv.2019.106444,2020,An optimal control method for discrete variable outdoor air volume setpoint determination in variable air volume systems,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2019.109695,2020,Research on systematic optimization methods for chilled water systems in a high-rise office building,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2020.121054,2020,"Technical and financial feasibility of rainwater harvesting systems in public buildings in Amazon, Brazil",Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jclepro.2019.119266,2020,Hydrogen losses in fueling station operation,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.autcon.2020.103277,2020,Digital twin-enabled anomaly detection for built asset monitoring in operation and maintenance,Automation in Construction,KEEP – operational EE/control
10.1016/j.buildenv.2019.106442,2020,Numerical analysis of the methods for reducing the energy use of air-conditioning systems in non-uniform indoor environments,Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2020.102170,2020,Reliability analysis of reflectivity calculation methods for non-uniform building surface,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.apenergy.2020.115732,2020,Energy-efficient decentralized control method with enhanced robustness for multi-evaporator air conditioning systems,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2020.110101,2020,A gamification platform to foster energy efficiency in office buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.applthermaleng.2020.115926,2020,Optimization and dynamic techno-economic analysis of a novel PVT-based smart building energy system,Applied Thermal Engineering,Eliminated – Renewable-only
10.1016/j.scs.2019.101891,2020,"Pollution characteristics, sources and health risk assessment of polycyclic aromatic hydrocarbons in PM<ce:inf loc=post>2.5</ce:inf> in an office building in northern areas, China",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.buildenv.2019.106483,2020,Identifying stack-driven indoor environmental problems and associated pressure difference in high-rise residential buildings: Airflow noise and draft,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.scitotenv.2019.134718,2020,Desiccation crisis of saline lakes: A new decision-support framework for building resilience to climate change,Science of The Total Environment,Eliminated – Planning/Top-down
10.1016/j.jobe.2019.101137,2020,Assessing the energy and indoor-PM<ce:inf loc=post>2.5</ce:inf>-exposure impacts of control strategies for residential energy recovery ventilators,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2020.110008,2020,"Optimal Sizing, Scheduling and Building Structure Strategies for a Risk-averse Isolated Hybrid Energy System in Kish Island",Energy and Buildings,KEEP – operational EE/control
10.1016/j.jclepro.2020.123119,2020,Environmental effect on the performance of passive daytime photonic radiative cooling and building energy-saving potential,Journal of Cleaner Production,Eliminated – Materials/Envelope
10.1016/j.apenergy.2019.114079,2020,"Transitioning remote Arctic settlements to renewable energy systems – A modelling study of Longyearbyen, Svalbard",Applied Energy,Eliminated – Renewable-only
10.1016/j.apenergy.2019.114234,2020,Optical and thermal performance analysis of a micro parabolic trough collector for building integration,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2020.115839,2020,Low Concentrating Photovoltaics (LCPV) for buildings and their performance analyses,Applied Energy,Eliminated – Renewable-only
10.1016/j.jclepro.2020.122178,2020,"Improving power quality efficient in demand response: Aggregated heating, ventilation and air-conditioning systems",Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.ijepes.2019.105778,2020,Modelling and control of multi-energy systems through Multi-Prosumer Node and Economic Model Predictive Control,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.buildenv.2020.106897,2020,Experimental and numerical investigation of pumping ventilation on the leeward side of a cubic building,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.apenergy.2019.114237,2020,An energy-cyber-physical system for personalized normative messaging interventions: Identification and classification of behavioral reference groups,Applied Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2020.114745,2020,Life-cycle approach to the estimation of energy efficiency measures in the buildings sector,Applied Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.renene.2019.11.053,2020,Utilizing renewable energy sources efficiently in hospitals using demand dispatch,Renewable Energy,Eliminated – Renewable-only
10.1016/j.jclepro.2020.122695,2020,Methodologies of control strategies for improving energy efficiency in agricultural greenhouses,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.enbuild.2020.110179,2020,Clustering and motif identification for occupancy-centric control of an air handling unit,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2020.117716,2020,An Internet of Things-enabled model-based approach to improving the energy efficiency of aluminum die casting processes,Energy,Eliminated – unclear/other
10.1016/j.energy.2020.116982,2020,A new approach to develop a climate classification for building energy efficiency addressing Chinese climate characteristics,Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.scitotenv.2019.135034,2020,Exploring interactions in the local water-energy-food nexus (WEF-Nexus) using a simultaneous equations model,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.apenergy.2020.115371,2020,A multi-agent based distributed approach for optimal control of multi-zone ventilation systems considering indoor air quality and energy use,Applied Energy,KEEP – operational EE/control
10.1016/j.jclepro.2020.120279,2020,Optimal siting of edutainment energy parks through the modelling of weighted spatial decision criteria,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.scs.2020.102235,2020,Assessment of multiple-based demand response actions for peak residential electricity reduction in Ghana,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.energy.2020.117975,2020,Performance and feasibility assessment of a hybrid cooling system for office buildings based on heat dissipation panels,Energy,Eliminated – unclear/other
10.1016/j.jclepro.2020.121167,2020,Tailored gamification and serious game framework based on fuzzy logic for saving energy in connected thermostats,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.apenergy.2020.115115,2020,Tackling thermal integration in the synthesis of polygeneration systems for buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.rser.2020.110000,2020,"Towards a transactive energy system for integration of distributed energy resources: Home energy management, distributed optimal power flow, and peer-to-peer energy trading",Renewable and Sustainable Energy Reviews,Eliminated – star
10.1016/j.apenergy.2020.115045,2020,Applying a genetic-fuzzy control scheme to an active free piston Stirling engine: Design and experiment,Applied Energy,Eliminated – unclear/other
10.1016/j.jclepro.2019.119745,2020,Zero-net energy management for the monitoring and control of dynamically-partitioned smart water systems,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.jobe.2020.101607,2020,Optimised cold-formed steel beams in modular building applications,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.rser.2019.109489,2020,Renewable energy communities under the 2019 European Clean Energy Package – Governance model for the energy clusters of the future?,Renewable and Sustainable Energy Reviews,Eliminated – Renewable-only
10.1016/j.conengprac.2020.104456,2020,Self-perturbing extremum-seeking controller with adaptive gain,Control Engineering Practice,Eliminated – Renewable-only
10.1016/j.scs.2020.102280,2020,Energy benefit of organic Rankine cycle in high-rise apartment building served by centralized liquid desiccant and evaporative cooling-assisted ventilation system,Sustainable Cities and Society,Eliminated – Ventilation/IAQ only
10.1016/j.scs.2019.102007,2020,Family and building characteristics in relation to levels of bed dust mites in 453 beddings of Shanghai children,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.ijrefrig.2020.04.015,2020,Energy-saving effect of integrated cooling unit with rotary booster and compressor for data center,International Journal of Refrigeration,Eliminated – Other/Industry
10.1016/j.scs.2020.102345,2020,A definition framework for building adaptation projects,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jclepro.2020.121513,2020,Hierarchical model predictive control of Venlo-type greenhouse climate for improving energy efficiency and reducing operating cost,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.autcon.2020.103132,2020,Gaps and requirements for automatic generation of space layouts with optimised energy performance,Automation in Construction,Eliminated – star
10.1016/j.enbuild.2020.110221,2020,A new analytical model for short-time analysis of energy piles and its application,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijrefrig.2020.08.024,2020,Experimental and numerical study on low temperature regeneration desiccant wheel: Parameter analysis with a comprehensive energy index,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.jclepro.2020.120332,2020,Recovering building elements for reuse (or not) – Ethnographic insights into selective demolition practices,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2020.110452,2020,Structure characteristics and hygrothermal performance of silica aerogel composites for building thermal insulation in humid areas,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.autcon.2020.103304,2020,Web-GIS approach to preventive conservation of heritage buildings,Automation in Construction,Eliminated – unclear/other
10.1016/j.energy.2020.117160,2020,Modelling the suitability of energy crops through a fuzzy-based system approach: The case of sugar beet in the bioethanol supply chain,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2020.107071,2020,"Long-term, continuous air quality monitoring in a cross-sectional study of three UK non-domestic buildings",Building and Environment,Eliminated – Monitoring/Forecasting only
10.1016/j.rser.2020.109961,2020,Distributional impacts of investment subsidies for residential energy technologies,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.ijepes.2019.105770,2020,Dynamic feed-in tariffs with reduced complexity and their impact on the optimal operation of a combined heat and power plant,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.apenergy.2020.114957,2020,Multicore processor computing is not energy proportional: An opportunity for bi-objective optimization for energy and performance,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110151,2020,Field experiment of smartphone-based energy efficiency services for households: Impact of advice through push notifications,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2020.102378,2020,Home energy management optimization method considering potential risk cost,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.enbuild.2020.110438,2020,Ring coils heat source numerical modeling and thermal interference characteristics analysis of truncated cone helix energy pile,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2020.118311,2020,Experimental study on a novel three-phase absorption thermal battery with high energy density applied to buildings,Energy,Eliminated – unclear/other
10.1016/j.renene.2020.06.024,2020,Analysis on the demand response potential in hotels with varying probabilistic influencing time-series for the Canary Islands,Renewable Energy,KEEP – operational EE/control
10.1016/j.ijrefrig.2019.09.021,2020,Investigations on coupling between performance and external operational conditions for a semiconductor refrigeration system,International Journal of Refrigeration,Eliminated – Materials/Envelope
10.1016/j.enbuild.2019.109607,2020,Experimental studies of the thermo and humidity state of a new building facade insulation system based on panels with ventilated channels,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.jclepro.2020.120565,2020,Solutions for enhancement of energy and exergy efficiencies in air handling units,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2019.100980,2020,Regeneration energy analysis and optimization in desiccant wheels using purge mechanism,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2019.106598,2020,Characterizing the spatial heterogeneity and controlling factors of land surface temperature clusters: A case study in Beijing,Building and Environment,Eliminated – unclear/other
10.1016/j.measurement.2019.107285,2020,A-SEM: An adaptive smart energy management testbed for shiftable loads optimisation in the smart home,Measurement,KEEP – operational EE/control
10.1016/j.energy.2020.118803,2020,"Open data and energy analytics - An analysis of essential information for energy system planning, design and operation",Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110389,2020,Developing energy calculation methodology and calculation tool validations: Application in air-heated ice rink arenas,Energy and Buildings,Eliminated – unclear/other
10.1016/j.renene.2019.08.130,2020,Investigation on the performance of ASHP heating system using frequency-conversion technique based on a temperature and hydraulic-balance control strategy,Renewable Energy,Eliminated – unclear/other
10.1016/j.ijepes.2019.105764,2020,Stackelberg game based transactive pricing for optimal demand response in power distribution systems,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.autcon.2019.103003,2020,Matching kit interface for building refurbishment processes with 2D modules,Automation in Construction,Eliminated – unclear/other
10.1016/j.solener.2020.05.087,2020,Innovative control approaches to assess energy implications of adaptive facades based on simulation using EnergyPlus,Solar Energy,Eliminated – Other/Industry
10.1016/j.jclepro.2020.120157,2020,"Energy, economic, environmental and engineering quantity optimization of industrial energy recovery network",Journal of Cleaner Production,Eliminated – Other/Industry
10.1016/j.scs.2019.101780,2020,A novel energy-economic-environmental multi-criteria decision-making in the optimization of a hybrid renewable system,Sustainable Cities and Society,Eliminated – Renewable-only
10.1016/j.enbuild.2020.109971,2020,Effects of seasonal variations on the thermal response of energy piles in an unsaturated Brazilian tropical soil,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2019.114144,2020,An interval optimization strategy of household multi-energy system considering tolerance degree and integrated demand response,Applied Energy,KEEP – operational EE/control
10.1016/j.autcon.2020.103344,2020,P&ID-based symptom detection for automated energy performance diagnosis in HVAC systems,Automation in Construction,KEEP – operational EE/control
10.1016/j.scitotenv.2020.139030,2020,Adding insult to injury: Effects of chronic oxybenzone exposure and elevated temperature on two reef-building corals,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.jobe.2019.100984,2020,Cable-stayed columns and their applications in building structures,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.renene.2019.09.113,2020,Energy performance investigation of net plus energy town: Energy balance of the Jincheon Eco-Friendly energy town,Renewable Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110485,2020,Optimization configuration of regional integrated energy system based on standard module,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2020.102400,2020,"A new framework for intensification of energy efficiency in commercial and residential use by imposing social, technical and environmental constraints",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.ijepes.2020.105876,2020,Matrix modeling of energy hub with variable energy efficiencies,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
