DOI,Year,Title,Journal,Reason
10.1016/j.energy.2022.123109,2022,Computational time reduction using detailed building models with Typical Short Sequences,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.119323,2022,Improving the passive survivability of residential buildings during extreme heat events in the Pacific Northwest,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2021.121768,2022,Co-benefits of energy efficiency in residential buildings,Energy,Eliminated – unclear/other
10.1016/j.rser.2022.112795,2022,A performance-based method to detect and characterize heatwaves for building resilience analysis,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.apenergy.2021.118088,2022,A hierarchical object oriented Bayesian network-based fault diagnosis method for building energy systems,Applied Energy,Eliminated – unclear/other
10.1016/j.applthermaleng.2022.118689,2022,Dynamic modelling and thermoeconomic analysis for the energy refurbishment of the Italian building sector: Case study for the “Superbonus 110 %” funding strategy,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.scs.2022.104196,2022,Decarbonizing residential energy consumption under the Italian collective self-consumption regulation,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.111606,2022,Power disaggregation in commercial buildings considering unmonitored facilities and multiple routines,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103465,2022,Real-time heat dissipation model of electronic equipment for determining the dynamic cooling demand of office buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2022.109543,2022,Systems of social practice and automation in an energy efficient home,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2021.108570,2022,"Novel super-reduced, pedagogical model for scoping net zero buildings",Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2022.123425,2022,Characteristics of thermal stratification and its effects on HVAC energy consumption for an atrium building in south China,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2022.109354,2022,MPSN: Motion-aware Pseudo-Siamese Network for indoor video head detection in buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109565,2022,Thermal adaptation of different set point temperature modes and energy saving potential in split air-conditioned office buildings during summer,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111633,2022,Experimental and numerical modelling of hygrothermal transfer: Application on building energy performance,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112460,2022,The robustness of black and grey-box models of thermal building behaviour against weather changes,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2021.108628,2022,Impact of inter-building longwave radiative exchanges on building energy performance and indoor overheating,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111556,2022,Advances in the research of building energy saving,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.111859,2022,Comprehensive analysis of the influence of different building modelling approaches on the results and computational time using a cross-compared model as a reference,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2022.131040,2022,Impact of financial subsidy schemes on climate goals in the residential building sector,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.scs.2021.103647,2022,"A framework for integrated energy and exposure to ambient pollution (iEnEx) assessment toward low-carbon, healthy, and equitable cities",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.111783,2022,Assessing the impact of the COVID-19 lockdown on the energy consumption of university buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105232,2022,Hydraulic properties of capillary mats used for low-energy cooling and heating of buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2021.122240,2022,Energy consumption analysis and saving of buildings based on static and dynamic input-output models,Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.104932,2022,Bridging the knowledge gap between energy-saving intentions and behaviours of young people in residential buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2022.118956,2022,Accurate identification of influential building parameters through an integration of global sensitivity and feature selection techniques,Applied Energy,Eliminated – unclear/other
10.1016/j.scitotenv.2022.156625,2022,"Sensitivity of modeled residential fine particulate matter exposure to select building and source characteristics: A case study using public data in Boston, MA",Science of The Total Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109230,2022,Do high energy-efficient buildings increase overheating risk in cold climates? Causes and mitigation measures required under recent and future climates,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109681,2022,Ten questions concerning human-building interaction research for improving the quality of life,Building and Environment,Eliminated – unclear/other
10.1016/j.autcon.2021.104098,2022,Automatic co-registration of photogrammetric point clouds with digital building models,Automation in Construction,Eliminated – unclear/other
10.1016/j.buildenv.2021.108393,2022,Effect of high-rise buildings on the surrounding thermal environment,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109773,2022,A biophilic wellbeing framework for positive indoor-outdoor connections in energy-efficient Arctic buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2021.108528,2022,Impact of atmospherical stability and intra-hour variation of meteorological data in the variability of building air change rates,Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2022.103969,2022,Theoretical fragility curves − A novel approach to assess heat vulnerability of residential buildings,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.energy.2021.121914,2022,Energy consumption modelling of a passive hybrid system for office buildings in different climates,Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.103848,2022,Comfort and energy consumption optimization in smart homes using bat algorithm with inertia weight,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111565,2022,Ground characterization of building energy models,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103380,2022,Investigation on performance of RGB point cloud and thermal information data fusion for 3D building thermal map modeling using aerial images under different experimental conditions,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2021.103830,2022,Improving fire resistance and energy performance of fast buildings made of hollow polypropylene blocks,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.129786,2022,Techno-economic assessment of building energy efficiency systems using behavioral change: A case study of an edge-based micro-moments solution,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.scs.2022.103706,2022,CitEnergy : A BERT based model to analyse Citizens’ Energy-Tweets,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.energy.2021.121938,2022,Thermally conductive and form-stable phase change composite for building thermal management,Energy,Eliminated – unclear/other
10.1016/j.energy.2022.124810,2022,Fine-tuning energy efficiency subsidies allocation for maximum savings in residential buildings,Energy,Eliminated – unclear/other
10.1016/j.energy.2021.122009,2022,A theoretical study of the effects of different heating loads on the exergy performance of water-based and air-based space heating systems in buildings,Energy,Eliminated – unclear/other
10.1016/j.energy.2022.124694,2022,Energy data generation with Wasserstein Deep Convolutional Generative Adversarial Networks,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.118722,2022,Time-series analysis of the effects of building and household features on residential end-use energy,Applied Energy,Eliminated – unclear/other
10.1016/j.autcon.2021.104081,2022,Building digital twins of existing highways using map data based on engineering expertise,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbenv.2021.01.009,2022,"Trends, benefits, risks, and challenges of IoT implementation in residential and commercial buildings",Energy and Built Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111730,2022,Influence of user behavior on energy consumption in a university building versus automation costs,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.118115,2022,Towards inclusive community-based energy markets: A multiagent framework,Applied Energy,Eliminated – unclear/other
10.1016/j.measurement.2022.110793,2022,Research on intelligent measurement and driving mechanism of influencing factors of building energy saving,Measurement,Eliminated – unclear/other
10.1016/j.enbuild.2022.112582,2022,Analysis of the influence of the stay-at-home order on the electricity consumption in Chinese university dormitory buildings during the COVID-19 pandemic,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112149,2022,"Electricity consumption variation of public buildings in response to COVID-19 restriction and easing policies: A case study in Scotland, U.K.",Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2022.124520,2022,Impact of shading systems with various type-number configuration combinations on energy consumption in traditional dwelling (China),Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112371,2022,Assessment of the energy consumption in non-residential building sector in Brazil,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112038,2022,Study on the distribution characteristics and uncertainty of multiple energy load patterns for building group to enhance demand side management,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2021.121637,2022,Impact of stay home living on energy demand of residential buildings: Saudi Arabian case study,Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.104916,2022,Investigation of the effect of microclimatic environment in historical buildings via infrared thermography,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2022.105325,2022,Factors affecting the adoption of smart building projects in the Kingdom of Bahrain,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111602,2022,Investigation of inter-zonal heat transfer in large space buildings based on similarity: Comparison of two stratified air-conditioning systems,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109013,2022,Balance point temperature and heating degree-days in different climate conditions for building energy efficiency applications,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.103439,2022,Experimental and theoretical studies of the thermal efficiency of multilayer non-uniform building enclosures,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.measurement.2022.111862,2022,Towards automatic flatness quality assessment for building indoor acceptance via terrestrial laser scanning,Measurement,Eliminated – unclear/other
10.1016/j.applthermaleng.2022.119099,2022,An ANN-based generic energy model of cleanroom air-conditioning systems for high-tech fabrication location and technology assessments,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.jobe.2022.104834,2022,Influence of household factors on energy use in Vietnam based on path analysis,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2022.123502,2022,Bilayer stochastic optimization model for smart energy conservation systems,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111727,2022,Cooperative and Interactive Learning to estimate human behaviours for energy applications,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.111962,2022,Potential residential tree arrangement to optimise dwelling energy efficiency,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2022.103750,2022,A methodology to promptly evaluate the energy-saving potential of bioclimatic buildings through meteorological variables,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.solener.2022.08.061,2022,"Bibliometric analysis of zero energy building research, challenges and solutions",Solar Energy,Eliminated – unclear/other
10.1016/j.autcon.2021.103984,2022,"A route optimization model based on building semantics, human factors, and user constraints to enable personalized travel in complex public facilities",Automation in Construction,Eliminated – unclear/other
10.1016/j.buildenv.2022.109639,2022,Energy saving potential in open museum spaces: A comparative hygrothermal microclimates analysis,Building and Environment,Eliminated – unclear/other
10.1016/j.apenergy.2022.119210,2022,Risk-constrained multi-period investment model for Distributed Energy Resources considering technology costs and regulatory uncertainties,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111778,2022,Energy-water nexus at the building level,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112386,2022,What are the salient factors determining the usage of heating energy sources in France? Evidence from a discrete choice model,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112055,2022,"Impacts of the COVID-19 lockdown on building energy consumption and indoor environment: A case study in Dalian, China",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105230,2022,Finite Element and Equivalent Frame modeling approaches for URM buildings: Implications of different assumptions in the seismic assessment,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112208,2022,A hierarchical layout approach for underfloor heating systems in single-family residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijrefrig.2021.11.016,2022,Experimental investigation of dedicated desiccant wheel outdoor air cooling systems for nearly zero energy buildings,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.enbuild.2022.112234,2022,Energy poverty: The paradox between low income and increasing household energy consumption in Brazil,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112015,2022,Modelling condensation in energy exchangers with variable permeability membranes,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112458,2022,Gender differences in reasoning energy-saving behaviors of university students,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112333,2022,Uncertainty in potential savings from improving energy label: A Monte Carlo study of the Swiss residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.rser.2022.112859,2022,Energy-sharing mechanisms for energy community members under different asset ownership schemes and user demand profiles,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.enbuild.2021.111623,2022,Energy disaggregation using variational autoencoders,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.104361,2022,A multi-objective optimization framework for seismic resilience enhancement of typical existing RC buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2021.103776,2022,A new method of evaluating energy efficiency of public buildings in China,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2022.109184,2022,Evaluating SARS‐CoV‐2 airborne quanta transmission and exposure risk in a mechanically ventilated multizone office building,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111726,2022,On the use of the reference building approach in modern building energy codes,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109271,2022,Experimental study on elevator door reopening problems caused by stack induced pressure differences across the elevator door in buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.rser.2022.112439,2022,Enhancing dynamic energy network management using a multiagent cloud-fog structure,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.buildenv.2022.108848,2022,Experimental exploration on airtightness performance of residential buildings in the hot summer and cold winter zone in China,Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2021.103571,2022,An innovative edge-based Internet of Energy solution for promoting energy saving in buildings,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2022.112240,2022,On the thermal performance enhancement of spiral-coil energy piles with a thermal recovery system,Energy and Buildings,Eliminated – unclear/other
10.1016/j.solener.2021.10.058,2022,Energy and daylighting performance of building integrated spirooxazine photochromic films,Solar Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111786,2022,Information sharing preferences within buildings: Benefits of cognitive interviewing for enhancing a discrete choice experiment,Energy and Buildings,Eliminated – unclear/other
10.1016/j.autcon.2022.104367,2022,Building displacement measurement and analysis based on UAV images,Automation in Construction,Eliminated – unclear/other
10.1016/j.buildenv.2022.109509,2022,Evaluating the environmental impacts of conventional and modular buildings in absolute measures: A case study across different geographical contexts,Building and Environment,Eliminated – unclear/other
10.1016/j.apenergy.2021.117677,2022,Performance and dynamics of active greywater heat recovery in buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112249,2022,From energy behaviours to lifestyles: Contribution of behavioural archetypes to the description of energy consumption patterns in the residential sector,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103942,2022,Shape-programmable fluid bubbles for responsive building skins,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.rser.2022.112869,2022,An integrated smart thermo-chemical energy network,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.energy.2022.125285,2022,Extraction of key parameters and simplification of sub-system energy models using sensitivity analysis in subway stations,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.119212,2022,Study on water spraying distribution to improve the energy recovery performance of indirect evaporative coolers with nozzle arrangement optimization,Applied Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.108516,2022,Research on models for estimating aerodynamic and energy consumption performance of fan filter units (FFUs),Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109364,2022,Energy efficiency in residential and non-residential buildings: Short-term macroeconomic implications,Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2021.121744,2022,Analytical approach for maximizing self-consumption of nearly zero energy buildings- case study: Baltic region,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.120081,2022,Fully analytical model of heating networks for integrated energy systems,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.105381,2022,Analysis on convective heat transfer coefficients of external surfaces for typical building arrays,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112424,2022,High frequency flow and temperature measurements of domestic water in two office and education buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109578,2022,FARDA: A fog-based anonymous reward data aggregation security scheme in smart buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2022.104671,2022,Net-zero-energy buildings or zero-carbon energy systems? How best to decarbonize Germany's thermally inefficient 1950s-1970s-era apartments,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2022.124180,2022,Blockchain-based balance settlement ledger for energy communities in open electricity markets,Energy,Eliminated – unclear/other
10.1016/j.ijrefrig.2022.04.007,2022,Performance analysis of different air conditioning systems in apartment buildings under different climates in China,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.ijepes.2022.108179,2022,Bilateral energy-trading model with hierarchical personalized pricing in a prosumer community,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.scs.2022.103885,2022,"Energy communities approach applied to optimize polygeneration systems in residential buildings: Case study in Zaragoza, Spain",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.ijepes.2021.107896,2022,Cooperative energy dispatch of smart building cluster based on smart contracts,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.scs.2022.103930,2022,Impact of lifestyle changes on home energy consumption during pandemic COVID-19 in Indonesia,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.scs.2021.103436,2022,Becoming a building suitable for participation in peer-to-peer energy trading,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2022.112236,2022,Development and optimization of highly efficient heat recoveries for low carbon residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105306,2022,Omnidirectional liquid column vibration absorbers for multi-story buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2021.122814,2022,A new application of multi criteria decision making in energy technology in traditional buildings: A case study of Isfahan,Energy,Eliminated – unclear/other
10.1016/j.renene.2022.04.016,2022,Feasibility analysis of energy-saving potential of the underground ice rink using spectrum splitting sunshade technology,Renewable Energy,Eliminated – unclear/other
10.1016/j.apenergy.2021.117775,2022,Smart fusion of sensor data and human feedback for personalized energy-saving recommendations,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.119492,2022,Dynamic energy flow analysis of the heat-electricity integrated energy systems with a novel decomposition-iteration algorithm,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.103584,2022,Performance of seismically isolated buildings with variable friction pendulum bearings under near-fault ground motions,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.ijrefrig.2022.02.003,2022,Research on energy saving optimization method of electric refrigerated truck based on genetic algorithm,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.jclepro.2022.132286,2022,Bioenergy elephant grass genotype selection leveraged by spatial modeling of conventional and high-throughput phenotyping data,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.ijhydene.2022.06.127,2022,Development of a dual digital signal processor based cyber-physical system model for a multi-carrier energy system,International Journal of Hydrogen Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.111983,2022,A progressive comparison of the novel pulse and conventional steady state methods of measuring the airtightness of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112086,2022,An Australian climate-based characterization of hygrothermal risks for buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112088,2022,Global and local bioclimatic predilections for rebalancing the heating and cooling of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2022.157679,2022,Decarbonizing residential buildings in the developing world: Historical cases from China,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.energy.2022.124246,2022,Virtual net-billing: A fair energy sharing method for collective self-consumption,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.111991,2022,Challenges in reaching positive energy building level in apartment buildings in the Nordic climate: A techno-economic analysis,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijepes.2021.107492,2022,An interdisciplinary research perspective on the future of multi-vector energy networks,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.apenergy.2021.118053,2022,Business models for peer-to-peer energy trading in Germany based on households’ beliefs and preferences,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.105018,2022,Resonance measurement and vibration reduction analysis of an office building induced by nearby crane workshop vibration,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2023.128490,2023,Interpretable data-driven building load profiles modelling for Measurement and Verification 2.0,Energy,Eliminated – unclear/other
10.1016/j.jobe.2023.108127,2023,Transferability and robustness of a data-driven model built on a large number of buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2023.129183,2023,Data-driven method for optimized supply temperatures in residential buildings,Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.105705,2023,Estimating cooling loads of Arizona State University buildings using microclimate data and machine learning,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2023.120948,2023,A bi-level data-driven framework for fault-detection and diagnosis of HVAC systems,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112699,2023,Deploying data driven applications in smart buildings: Overcoming the initial onboarding barrier using machine learning,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.105978,2023,Study on winter thermal environmental characteristics of the atrium space of teaching building in China's cold region,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.106947,2023,Data-driven analysis of influential factors on residential energy end-use in the US,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2023.110659,2023,"Thermal environment of rural residential buildings in Hengyang, China: A two-year on-site study",Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2023.104795,2023,A digital twin architecture for real-time and offline high granularity analysis in smart buildings,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2023.107415,2023,A novel comfort temperature determination model based on psychology of the participants for educational buildings in a temperate climate zone,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.107608,2023,Applicability of a liquid-desiccant air-conditioning system in energy-efficient buildings with high latent load,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.107139,2023,Using the evolutionary mating algorithm for optimizing the user comfort and energy consumption in smart building,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2023.110919,2023,"Imputation of missing values in residential building monitored data: Energy consumption, behavior, and environment information",Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2023.129076,2023,Dynamic interdependence of comfortable thermal conditions and energy efficiency increase in a nursery school building for heating and cooling period,Energy,Eliminated – unclear/other
10.1016/j.energy.2022.125852,2023,"Energy and thermal performance of optimised hollow fibre liquid desiccant cooling and dehumidification systems in mediterranean regions: Modelling, validation and case study",Energy,Eliminated – unclear/other
10.1016/j.energy.2023.128939,2023,A data-driven analytic approach for investigation of electricity demand variability for energy conservation programs,Energy,Eliminated – unclear/other
10.1016/j.scs.2023.104416,2023,Thermal regulation mechanism of air-drying shelter to indoor environment of earth buildings located in Turpan basin with extremely dry and hot climate conditions,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.apenergy.2023.120766,2023,Improving indoor thermal and energy performance of large-space residential buildings via active approaches,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2023.113146,2023,An ontology-based innovative energy modeling framework for scalable and adaptable building digital twins,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2023.110911,2023,How much is the indoor comfort of a residential building worth? A discrete choice experiment,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2023.113147,2023,System modeling of the thermal behavior of a building equipped with facade-integrated photobioreactors: Validation and comparative analysis,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113029,2023,Impact of coupled heat and moisture transfer on indoor comfort and energy demand for residential buildings in hot-humid regions,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.107605,2023,Enabling fire source localization in building fire emergencies with a machine learning-based inverse modeling approach,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2023.110033,2023,Quantify the magnitude and energy impact of overcooling in a sub-tropical campus building,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2023.112998,2023,Overheating analysis of optimized nearly Zero-Energy dwelling during current and future heatwaves coincided with cooling system outage,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2023.137917,2023,Global sensitivity analysis based on multi-objective optimization of rural tourism building performance,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.energy.2022.125705,2023,A methodology to estimate space heating and domestic hot water energy demand profile in residential buildings from low-resolution heat meter data,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2023.113668,2023,A comparative study of the whole life carbon of a radiant system and an all-air system in a non-residential building,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113476,2023,"Multiobjective optimization of daylighting, energy, and thermal performance for form variables in atrium buildings in China's hot summer and cold winter climate",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.106280,2023,"Development and application of an experimental framework for the use of virtual reality to assess building users’ productivity, comfort, and adaptive-behaviour",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2023.104960,2023,Parametric study of an active-passive system for cooling application in buildings improved with free cooling for enhanced solidification,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.energy.2023.128579,2023,New method of integrating experiment for maintaining low indoor temperature into numerical modelling: A feasibility demonstration in reduced-scale building model,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112646,2023,Thermal performance analysis of an existing building heating based on a novel active phase change heater,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2023.110195,2023,Implementation of ISO/DIS 52016-3 for adaptive façades: A case study of an office building,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2023.110652,2023,In situ model fusion for building digital twinning,Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2023.104683,2023,Improvements of stratified micro-environments on the satisfaction of individual thermal preferences and energy-efficiency,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2022.112752,2023,A novel method of creating machine learning-based time series <ce:italic>meta</ce:italic>-models for building energy analysis,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2023.129307,2023,Unleashing wastewater heat Recovery's potential in smart building systems: Grey wolf-assisted optimization aided by artificial neural networks,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112710,2023,Assessing and mitigating overheating risk in existing Canadian school buildings under extreme current and future climates,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113127,2023,"Thermal modeling of existing buildings in high-fidelity simulators: A novel, practical methodology",Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2023.166109,2023,School building energy efficiency and NO<ce:inf loc=post>2</ce:inf> related risk of childhood asthma in England and Wales: Modelling study,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.buildenv.2023.110188,2023,Estimating energy consumption of residential buildings at scale with drive-by image capture,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2023.106564,2023,Quantifying thermal resilience of office buildings during power outages: Development of a simplified model metric and validation through experimentation,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.112831,2023,Customer segmentation based on smart meter data analytics: Behavioral similarities with manual categorization for building types,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2023.110278,2023,An individual weightage for indoor environmental quality component to enhance work performance in office buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2023.106896,2023,"Building decarbonization by means of ancient techniques. Assessment of environmental impact, energy performance and mechanical safety",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2023.104586,2023,Exploring spatial and environmental heterogeneity affecting energy consumption in commercial buildings using machine learning,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.energy.2023.128637,2023,Topology optimization of thermally activated building system in high-rise building,Energy,Eliminated – unclear/other
