file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components,doi_norm,DOI,Year,Title,Journal,in_csv1,in_csv2,match_type
10.1016_j.energy.2022.124475.json,building_model;system_model,whitebox;greybox;blackbox,black-box:1.50;energy simulation:0.75;energyplus:0.75;grey-box:1.50;matlab:0.75;physical models:1.50;reduced-order:0.75;trnsys:0.75;validated:0.75;white-box:0.75;appl:0.75;combined:0.75;convers:0.75;describe:0.75;hybrid:0.75;integrated:0.75;rc:0.75;autoregressive:0.75;classification:0.75;data mining:0.75;data-driven:0.75;data-driven approach:0.75;deep learning:0.75;dnn:0.75;forecasting:0.75;fusion:0.75;hybrid model:0.75,greybox;blackbox,appl;grey-box;physical models;reduced-order;white-box;hybrid;rc;simplified;hybrid model;black-box;thermal model;energyplus;trnsys;energy simulation;rc model;similarity;describe;data-driven,greybox,zheng,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,demand_response;energy,NM,optimal_control,demand_response,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;occ;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:119756H;preamble:117013S;preamble:117289H;preamble:60s;preamble:24h;preamble:8700H;preamble:0.60s;preamble:hourly;preamble:daily;preamble:annual,deep learning;management;profile;quantile;regular;schedule;stochastic;uncertainty;unsupervised,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2022.124475,10.1016/j.energy.2022.124475,2022,Load pattern recognition based optimization method for energy flexibility in office buildings,Energy,True,True,both
10.1016_j.energy.2022.124857.json,building_model;system_model,greybox;blackbox,language:0.75;python:0.75;combined:0.75;convers:0.75;describe:0.75;dispatch:0.75;eng:0.75;integrated:0.75;mathematical:0.75;novel:0.75;propagation:0.75;zheng:0.75;advanced:0.75;attention mechanism:0.75;autoencoder:0.75;autoregressive:0.75;classification:0.75;cnn:0.75;convolutional:0.75;data-driven:0.75;deep learning:0.75;ensemble:0.75,greybox;blackbox,describe;mathematical;lstm;neural network,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:2770H;preamble:2021H;preamble:121035S;preamble:6709S;preamble:122286H;preamble:2141S;preamble:15min;preamble:15min;preamble:daily;preamble:annual,adjust;deep learning;deterministic;explicit;exploration;feedback;initialization;initialize;intelligently;management;nature;quantile;raw data;real-time;regular;stochastic;time-series;uncertain;uncertainty;unsupervised;update;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,system_model,10.1016/j.energy.2022.124857,10.1016/j.energy.2022.124857,2022,A multi-step predictive deep reinforcement learning algorithm for HVAC control systems in smart buildings,Energy,True,True,both
10.1016_j.energy.2022.125494.json,building_model;system_model,whitebox;greybox;blackbox,black-box:1.50;continuous-time:1.50;energy simulation:0.75;energyplus:0.75;grey-box:1.50;grey-box model:1.50;matlab:0.75;simulation model:0.75;trnsys:0.75;validated:0.75;appl:0.75;arx:0.75;eng:0.75;hybrid:0.75;integrated:0.75;rc:0.75;advanced:0.75;autoregressive:0.75;data-driven:0.75;estimation:0.75;forecasting:0.75;linear regression:0.75;machine learning:0.75;national:0.75;neighbor:0.75;oak:0.75,whitebox;greybox,grey-box;simplified;state space;state-space;grey-box model;continuous-time;energyplus;regression;thermal dynamics,whitebox;greybox;blackbox,energyplus;simplified;regression,NM,NM,NM,NM,optimal_control,cost;comfort;iaq_infection;energy;demand_response,NM,optimal_control,demand_response;comfort,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:2021H;preamble:3h;preamble:15min;preamble:15min;preamble:24h;preamble:3h;preamble:15min;preamble:daily;preamble:monthly;preamble:annual,feedback;management;nature;occupancy;profile;real-time;schedule;setpoints;via,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2022.125494,10.1016/j.energy.2022.125494,2023,Model-based predictive control of multi-zone commercial building with a lumped building modelling approach,Energy,True,True,both
10.1016_j.energy.2022.125577.json,building_model,greybox;blackbox,black-box:1.50;energy simulation:0.75;energyplus:0.75;openstudio:0.75;purely:1.50;python:0.75;appl:0.75;bayesian:1.50;eng:0.75;filter:0.75;hybrid:0.75;novel:0.75;anomaly detection:0.75;data mining:0.75;data-driven:0.75;data-driven modeling:0.75;deep learning:0.75;developing:0.75;diagnose:0.75;diagnosis:0.75;estimator:0.75,blackbox,fault detection;data-driven,NM,NM,NM,NM,NM,NM,NM,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;fdd;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:25S;preamble:211H;preamble:58S;preamble:2016H;preamble:2019S;preamble:2016S;preamble:60min;preamble:100/hour;preamble:weekly;preamble:annual,bayesian;deep learning;explicit;get;management;occupancy;stochastic;via,electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2022.125577,10.1016/j.energy.2022.125577,2023,Sensor cost-effectiveness analysis for data-driven fault detection and diagnostics in commercial buildings,Energy,True,True,both
10.1016_j.energy.2022.125679.json,building_model;occupancy_model;system_model,greybox;blackbox,co-simulation:0.75;energy simulation:0.75;energyplus:0.75;fmu:0.75;modelica:0.75;python:0.75;appl:0.75;combined:0.75;convers:0.75;describe:0.75;eng:0.75;finite:0.75;gray-box:0.75;hybrid:0.75;integrated:0.75;state space:0.75;advanced:0.75;ann:0.75;ann-based:0.75;classification:0.75;data-driven:0.75;data-driven model:0.75;deep learning:0.75;developing:0.75;diagnosis:0.75;ensemble:0.75,greybox,thermal dynamics;describe;co-simulation;ann;ann-based;appl;eng,greybox,finite,NM,NM,NM,NM,reinforcement_learning;optimal_control,energy;demand_response,NM,optimal_control,NM,NM,reinforcement_learning,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: inefficient hvac system control methods can lead to 15%–30% energy waste in the building sector [9,11]. therefore, it is necessary t",,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:110225S;preamble:108492H;preamble:2020S;preamble:67S;preamble:102654S;preamble:1.1s;preamble:1.0s;preamble:0.9s;preamble:0.8s;preamble:1.0407s;preamble:0.9944s;preamble:0.8950s;preamble:0.7294s;preamble:0.9955s;preamble:0.8992s;preamble:0.7317s;preamble:1.0365s;preamble:0.9926s;preamble:0.8865s;preamble:0.7283s;preamble:1.0055s;preamble:0.9049s;preamble:0.7359s;preamble:1.0319s;preamble:1.0053s;preamble:0.9013s;preamble:0.7295s;preamble:1.0119s;preamble:0.9053s;preamble:0.7329s;preamble:annual,deep learning;deterministic;exploration;management;occupancy;q-values;real-time;setpoints;update;updated;via,electric_load;electric_use;occupancy,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2022.125679,10.1016/j.energy.2022.125679,2023,Cross temporal-spatial transferability investigation of deep reinforcement learning control strategy in the building HVAC system level,Energy,True,True,both
10.1016_j.energy.2022.125703.json,building_model,whitebox;greybox;blackbox,black-box:1.50;energy simulation:0.75;fmu:0.75;grey-box:1.50;library:0.75;modelica:0.75;python:0.75;reduced-order:0.75;system simulation:0.75;validated:0.75;appl:0.75;black-box modeling:0.75;convers:0.75;describe:0.75;donnell:0.75;eng:0.75;gray-box:0.75;grey-box models:0.75;advanced:0.75;ann:0.75;ann-based:0.75;classification:0.75;data mining:0.75;data-driven:0.75;data-driven models:0.75;developing:0.75;estimation:0.75;forecasting:0.75,greybox;blackbox,nn;reduced-order;neural network;describe;grey-box;prediction model;simplified;rc;thermal model;modelica;data-driven;data-driven models;thermal dynamics;appl;donnell,NM,NM,NM,NM,NM,NM,optimal_control,cost;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:207H;preamble:115147S;preamble:75S;preamble:57S;preamble:110835S;preamble:2020S;preamble:24H;preamble:daily;preamble:monthly,dynamically;feedback;intelligently;iteration;management;occupancy;real-time;schedule;scheduled;uncertain;uncertainty;update;updated;via,electric_load;electric_use;occupancy;operation_schedules;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2022.125703,10.1016/j.energy.2022.125703,2023,Facilitating the implementation of neural network-based predictive control to optimize building heating operation,Energy,True,True,both
10.1016_j.energy.2022.126209.json,building_model;occupancy_model;system_model,whitebox;greybox;blackbox,calibrated simulation:0.75;crawley:0.75;energy simulation:0.75;energyplus:0.75;ies-ve:0.75;open-source:0.75;physical models:1.50;python:0.75;simulation model:0.75;system simulation:0.75;appl:0.75;combined:0.75;data center:0.75;hybrid:0.75;integrated:0.75;novel:0.75;propagation:0.75;state space:0.75;state-space:0.75;advanced:0.75;ann:0.75;data-driven:0.75;data-driven model:0.75;deep learning:0.75;developing:0.75;forecasting:0.75;machine learning:0.75;multivariate:0.75;national:0.75,greybox,thermal dynamics;state-space;state space,whitebox;blackbox,crawley;neural network,NM,NM,NM,NM,reinforcement_learning,energy,NM,reinforcement_learning,comfort,NM,reinforcement_learning,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:458S;preamble:32S;preamble:216H;preamble:22S;preamble:2017S;preamble:500S;preamble:2018S;preamble:109564H;preamble:110225S;preamble:110055S;preamble:2007S;preamble:2015H;preamble:2017S;preamble:343S;preamble:14137H;preamble:2018H;preamble:4h;preamble:2h;preamble:4h;preamble:8750H;preamble:4h;preamble:hourly;preamble:daily;preamble:annual,deep learning;dynamically;exploration;feedback;get;initialization;intelligently;iteration;iteratively;management;multivariate;nature;q-values;real-time;replay;uncertain;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2022.126209,10.1016/j.energy.2022.126209,2023,Energy-efficient heating control for nearly zero energy residential buildings with deep reinforcement learning,Energy,True,True,both
10.1016_j.energy.2022.126337.json,building_model;occupancy_model,greybox;blackbox,approximating:0.75;appl:0.75;eng:0.75;filter:1.50;integrated:0.75;novel:0.75;recursive:0.75;advanced:0.75;classification:0.75;data-driven:0.75;data-driven model:0.75;developing:0.75;diagnose:0.75;diagnosis:0.75;fault detection:0.75;fault diagnosis:0.75,NM,NM,NM,NM,blackbox,diagnosis;fault diagnosis,NM,NM,mathematical_programming;optimal_control,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;fdd;mpc;operation performance analysis;performance monitoring,5_min;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,preamble: ehaviors. fdd is critical in achieving the goal of reducing energy waste in buildings caused by operational faults and ensuring the ,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:25S;preamble:2012H;preamble:2011H;preamble:2004H;preamble:24h;preamble:177S;preamble:177S;preamble:177S;preamble:1990s;preamble:24h;preamble:hourly;preamble:5-min,adjust;dynamically;feedback;multivariate;real-time;setpoints;uncertainty;update;updated;updating;via,electric_use;occupancy;weather,5_min;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2022.126337,10.1016/j.energy.2022.126337,2023,An evolving learning-based fault detection and diagnosis method: Case study for a passive chilled beam system,Energy,True,True,both
10.1016_j.energy.2023.126748.json,building_model;system_model,whitebox;greybox;blackbox,black-box:1.50;energy simulation:0.75;energyplus:0.75;equest:0.75;grey-box:1.50;grey-box model:1.50;matlab:0.75;purely:0.75;validated:0.75;white-box:0.75;appl:0.75;convers:0.75;describe:0.75;eng:0.75;gray-box:0.75;hybrid:0.75;integrated:0.75;ann:0.75;auto-regressive:0.75;data-driven:0.75;ensemble:0.75;estimation:0.75;forecasting:0.75;linear regression:0.75;multi-layer:0.75;national:0.75;neural network:0.75,greybox,rc;thermal model;grey-box;rc model;simplified;white-box;describe;integrated;state-space;regression;linear regression;energyplus;rc models,greybox,integrated;rc;rc model;thermal model,NM,NM,NM,NM,optimal_control;mathematical_programming;heuristic_metaheuristic,energy;demand_response,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:117112S;preamble:788S;preamble:138H;preamble:111574S;preamble:116582S;preamble:107830S;preamble:228H;preamble:345H;preamble:3S;preamble:2194S;preamble:300s;preamble:5340s;preamble:hourly;preamble:weekly;preamble:annual,get;management;occupancy;programmed;real-time;timely;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2023.126748,10.1016/j.energy.2023.126748,2023,A practical application-oriented model predictive control algorithm for direct expansion (DX) air-conditioning (A/C) systems that balances thermal comfort and energy consumption,Energy,True,True,both
10.1016_j.energy.2023.126874.json,building_model,greybox;blackbox,control-oriented:1.50;energy simulation:0.75;energyplus:0.75;matlab:0.75;simulation model:0.75;appl:0.75;combined:0.75;convers:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;propagation:1.50;zhou:0.75;advanced:0.75;ann:0.75;diagnosis:0.75;estimation:0.75;forecasting:0.75;machine learning:0.75;neural network:0.75;prediction model:0.75,whitebox,simulation model,NM,NM,NM,NM,NM,NM,heuristic_metaheuristic;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:115147S;preamble:15S;preamble:513S;preamble:205S;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:1h;preamble:115147S;preamble:15S;preamble:513S;preamble:205S;preamble:hourly;preamble:monthly;preamble:annual;preamble:yearly,feedback;get;initialization;iteration;management;nature;occupancy;occupancy patterns;profile;real-time;schedule;setpoints;stochastic;timetable;uncertainty;updated;updating;via,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2023.126874,10.1016/j.energy.2023.126874,2023,Energy cost and consumption reduction of an office building by Chaotic Satin Bowerbird Optimization Algorithm with model predictive control and artificial neural network: A case study,Energy,True,True,both
10.1016_j.energy.2023.127073.json,building_model,whitebox;greybox;blackbox,approximating:0.75;black-box:1.50;buhl:0.75;co-simulation:0.75;crawley:0.75;energy simulation:0.75;energyplus:0.75;equation-based:0.75;fisher:0.75;fmu:0.75;appl:0.75;combined:0.75;data center:0.75;describe:0.75;discrete-time:0.75;filter:1.50;finite:0.75;integrated:0.75;linear model:1.50;advanced:0.75;deep learning:0.75;estimation:0.75;estimator:0.75;leveraging:0.75;machine learning:0.75;multi-layer:0.75;national:0.75,greybox;blackbox,describe;advanced;neural network,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:7061S;preamble:436S;preamble:104128S;preamble:98S;preamble:2008S;preamble:12.35H;preamble:28.34H;preamble:75.62H;preamble:163.64H;preamble:258.72H;preamble:609.00H;preamble:606.33H;preamble:595.52H;preamble:578.38H;preamble:559.35H;preamble:15min;preamble:1min;preamble:15min;preamble:2s;preamble:8h;preamble:8h;preamble:8h;preamble:0s;preamble:86400s;preamble:1h;preamble:24h;preamble:4h;preamble:7061S;preamble:436S;preamble:3563357.3564064S;preamble:2008S;preamble:monthly;preamble:annual,deep learning;deterministic;explicit;exploration;feedback;get;initialization;iteratively;management;nature;occupancy;quantile;real-time;replay;stochastic;uncertainty;unsupervised;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2023.127073,10.1016/j.energy.2023.127073,2023,How good are learning-based control v.s. model-based control for load shifting? Investigations on a single zone building energy system,Energy,True,True,both
10.1016_j.energy.2023.127075.json,building_model,greybox;blackbox,library:0.75;validated:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;integrated:0.75;novel:0.75;zhou:0.75;classification:0.75;data mining:0.75;deep learning:0.75;developing:0.75;ensemble:0.75;estimation:0.75;forecasting:0.75;machine learning:0.75;national:0.75;prediction model:0.75,greybox,describe;appl,NM,NM,NM,NM,NM,NM,optimal_control,demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:3766S;preamble:1226S;preamble:529S;preamble:3341H;preamble:452H;preamble:455S;preamble:206S;preamble:455S;preamble:2H;preamble:10h;preamble:15h;preamble:18h;preamble:24h;preamble:3h;preamble:15h;preamble:10h;preamble:18h;preamble:18h;preamble:21h;preamble:18h;preamble:19h;preamble:9h;preamble:14h;preamble:15h;preamble:19h;preamble:18h;preamble:21h;preamble:15h;preamble:21h;preamble:18h;preamble:3h;preamble:20h;preamble:9h;preamble:20h;preamble:10h;preamble:18h;preamble:3766S;preamble:1226S;preamble:529S;preamble:3341H;preamble:452H;preamble:455S;preamble:206S;preamble:455S;preamble:hourly;preamble:daily,deep learning;initialization;management;nature;occupancy;probabilistic;profile;real-time;schedule;uncertain;uncertainty;unsupervised;update;via;weekday;weekend,electric_load;electric_use;occupancy,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2023.127075,10.1016/j.energy.2023.127075,2023,An energy demand-side management and net metering decision framework,Energy,True,True,both
10.1016_j.energy.2023.127186.json,,greybox;blackbox,bypass factor:0.75;combined:0.75;convers:0.75;eng:0.75;integrated:0.75;advanced:0.75;diagnosis:0.75;fault detection:0.75;fusion:0.75,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;fdd;operation performance analysis;performance monitoring,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:813H;preamble:53S;preamble:1217S;preamble:1S;preamble:6S;preamble:365s;preamble:30h;preamble:5min;preamble:30h;preamble:300s;preamble:30h;preamble:30h;preamble:30h;preamble:30h;preamble:30h;preamble:365s;preamble:340s;preamble:30h;preamble:30h;preamble:30h;preamble:30h;preamble:30h;preamble:30h;preamble:30h;preamble:13.30h;preamble:30h;preamble:300s,adjust;feedback;management;occupancy;programmed;real-time;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2023.127186,10.1016/j.energy.2023.127186,2023,Performance characterization of an adaptive-controlled air handling unit to achieve thermal comfort in Dubai climate,Energy,True,True,both
10.1016_j.energy.2023.127192.json,building_model;system_model,greybox;blackbox,black-box:1.50;black-box models:0.75;non-linear model:0.75;python:0.75;white-box:0.75;appl:0.75;black-box modeling:0.75;combined:0.75;convers:0.75;discrete-time:0.75;filter:1.50;kalman:1.50;linear model:0.75;mathematical:0.75;advanced:0.75;data-driven:0.75;data-driven model:0.75;data-driven modeling:0.75;data-driven models:0.75;estimation:0.75;estimator:0.75;filtering:0.75,greybox,state-space;simplified;data-driven;data-driven models;thermal model;state-space model,NM,NM,NM,NM,NM,NM,optimal_control,comfort,NM,optimal_control,cost,NM,NM,NM,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: speed can also avoid overshooting, resulting in unnecessary energy waste. a controller's response speed to a step control signal is ",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:767S;preamble:70012S;preamble:112067H;preamble:572S;preamble:106326S;preamble:39S;preamble:1984S;preamble:3Hour;preamble:4Hour;preamble:5Hour;preamble:1990s;preamble:1960s;preamble:1h;preamble:168h;preamble:168h;preamble:1992h;preamble:26h;preamble:168h;preamble:hourly;preamble:annual,adjust;deterministic;feedback;management;stochastic;timely;uncertain;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2023.127192,10.1016/j.energy.2023.127192,2023,A control strategy of heating system based on adaptive model predictive control,Energy,True,True,both
10.1016_j.energy.2023.127828.json,building_model;occupancy_model;system_model,greybox;blackbox,validated:0.75;appl:0.75;bayesian:1.50;combined:0.75;convers:0.75;eng:0.75;filter:1.50;hybrid:0.75;hybrid models:0.75;integrated:0.75;mathematical:0.75;advanced:0.75;ann:0.75;classification:0.75;data-driven:0.75;data-driven approach:0.75;developing:0.75;ensemble:0.75;estimation:0.75,greybox,thermal model;neural network;appl;eng,NM,NM,blackbox,estimation;machine learning;gpr;mlr;regression;svr;bayesian;filter;hybrid;ensemble;combined;mathematical;advanced;ann;k-nearest;rnn;eng,NM,NM,reinforcement_learning;optimal_control,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic;reinforcement_learning,energy;comfort;carbon;iaq_infection;cost;demand_response,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,daily;hourly;subhourly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:12H;preamble:4483S;preamble:1212H;preamble:580H;preamble:60s;preamble:30min;preamble:12H;preamble:4483S;preamble:1212H;preamble:580H,adjust;bayesian;management;occupancy;occupancy pattern;real-time;regular;stochastic;uncertainty;updated;via,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly,subhourly,yes,building_model;occupancy_model,10.1016/j.energy.2023.127828,10.1016/j.energy.2023.127828,2023,Microclimatic HVAC system for nano painted rooms using PSO based occupancy regression controller,Energy,True,True,both
10.1016_j.energy.2023.127839.json,building_model,whitebox;greybox;blackbox,2r2c:1.50;black-box:1.50;black-box models:0.75;control-oriented:1.50;energyplus:0.75;grey-box:1.50;language:0.75;library:0.75;open-source:0.75;purely:0.75;3r2c:0.75;appl:0.75;bayesian:1.50;combined:0.75;filter:0.75;finite:0.75;grey-box models:0.75;advanced:0.75;autoregressive:0.75;data-driven:0.75;data-driven approach:0.75;data-driven modeling:0.75;data-driven models:0.75;estimation:0.75;estimator:0.75,greybox;blackbox,thermal dynamics;grey-box;estimation;statistical;python;grey-box models;simplified;advanced;filtering;data-driven;data-driven modeling,NM,NM,NM,NM,NM,NM,optimal_control,demand_response;cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,15_min;5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:304S;preamble:34S;preamble:118456S;preamble:2016S;preamble:178H;preamble:3h;preamble:3h;preamble:24h;preamble:24h;preamble:15min;preamble:59h;preamble:20min;preamble:52h;preamble:24h;preamble:5min;preamble:24h;preamble:5min;preamble:5min;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:200min;preamble:100h;preamble:24h;preamble:3h;preamble:24h;preamble:24h;preamble:15min;preamble:08.044S;preamble:97814200596875H;preamble:01.016H;preamble:daily;preamble:15-min;preamble:5-min;preamble:annual,bayesian;explicit;iteratively;management;nature;occupancy;profile;stochastic;uncertainty;updated,electric_load;electric_use;occupancy;weather,15_min;5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2023.127839,10.1016/j.energy.2023.127839,2023,Application of a large smart thermostat dataset for model calibration and Model Predictive Control implementation in the residential sector,Energy,True,True,both
