file,bucket_or_optimizer,term_hit,host_scales,systems_in_window,sentence
10.1016_j.apenergy.2020.115147.json,whitebox,physics-based models,NM,NM,"Developing a model predictive control system using machine-learning-based building dynamics models could largely cut down the model construction time to days as compared to its counterpart using physics-based models, which usually take months to construct."
10.1016_j.apenergy.2020.115147.json,whitebox,physics-based models,NM,NM,"However, the machine-learning-based modelling approach could be challenged by lack of building operational data necessary for model training in case of model predictive control development before the building has become operational."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,NM,NM,This will result in having in N different Room Power models and N different Room Temperature models for N different rooms.
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,NM,NM,"Finally, with the Room Power and Room Temperature models ready, a Q-learning agent will be developed for each room."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,NM,NM,"Together with historical weather data, the Room Power and Room Temperature model serve as a virtual environment, where the Q-learning agent can sample transitions from."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,NM,NM,"After repeated exploration of this virtual environment, the Q-learning agent will be able to learn and choose the best action at any given state based on a specific reward function."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,system_model,hvac,The Bayesian Convolutional Neural Networks (BCNN) used for Room Power and Room Temperature Modelling are able to express uncertainty with regards to different states.
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,system_model,hvac,"Using these models as a simulation environment, the Q-learning agents trained with a uncertainty-aware reward function have shown potential in reducing energy consumption of ACs while preserving human comfort, with flexibility towards energy savings or discomfort reduction by changing the parameter a in the reward function."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,system_model,hvac,A potential limitation of our framework is the large data pool required for successful implementation.
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,system_model,hvac,"However, the Q-learning agents can be incorporated with dynamic pricing for the ACs to participate in grid level Demand Response [42] ."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning,system_model,hvac,"Also, with knowledge of the Room Power and Room Temperature models of each individual residence, the Grid Operator can plan for direct control for ACs or various demand response incentives to benefit the various stakeholders."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning based,system_model,ac;hvac,"First, information from similar AC and residential units are aggregated to reduce data imbalances, and Bayesian-Convolutional-Neural-Networks (BCNNs) are utilized to model the performance and uncertainty of the ACs from the aggregated data."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning based,system_model,ac;hvac,"Second, a Q-learning based reinforcement learning algorithm for set-point decision making is designed for setpoint optimization with transitions sampled from the BCNN models."
10.1016_j.apenergy.2020.115426.json,[optim] reinforcement_learning,q-learning based,NM,NM,"Third, a case study is simulated based on such a framework to show that the control actions taken by the uncertainty-aware agent perform better in terms of discomfort management and energy savings compared to the uncertainty unaware agent."
10.1016_j.apenergy.2020.115426.json,blackbox,bcnn,system_model,ac,"In the second step, we train an overall Room Power and Room Temperature model based on the aggregated data, before retraining the models with specific room data so that the model can fit more closely to the room dynamics, while retaining information on other setpoints outside the limited dataset of a specific room."
10.1016_j.apenergy.2020.115426.json,blackbox,bcnn,NM,NM,"The choice of model used is the Bayesian Convolutional Neural Network (BCNN), to be further explained in Section 4 , which allows the neural network to express its uncertainty if the data is scarce or wildly fluctuating."
10.1016_j.apenergy.2020.115426.json,blackbox,bcnn,NM,NM,This will result in having in N different Room Power models and N different Room Temperature models for N different rooms.
10.1016_j.apenergy.2020.115426.json,blackbox,bcnn,system_model,ac,"We have shown that by aggregating data from multiple rooms in a neural network training framework, we are able to reduce the problems of overfitting and data imbalances."
10.1016_j.apenergy.2020.115426.json,blackbox,bcnn,system_model,hvac,The Bayesian Convolutional Neural Networks (BCNN) used for Room Power and Room Temperature Modelling are able to express uncertainty with regards to different states.
10.1016_j.apenergy.2020.115426.json,blackbox,bcnn,system_model,hvac,"Using these models as a simulation environment, the Q-learning agents trained with a uncertainty-aware reward function have shown potential in reducing energy consumption of ACs while preserving human comfort, with flexibility towards energy savings or discomfort reduction by changing the parameter a in the reward function."
10.1016_j.apenergy.2020.115426.json,blackbox,bcnn models,NM,NM,"Third, a case study is simulated based on such a framework to show that the control actions taken by the uncertainty-aware agent perform better in terms of discomfort management and energy savings compared to the uncertainty unaware agent."
10.1016_j.apenergy.2020.115426.json,blackbox,bcnns,system_model,ac;hvac,This work proposes a data-driven uncertainty-aware approach to control split-type inverter ACs of residential buildings.
10.1016_j.apenergy.2020.115426.json,blackbox,bcnns,system_model,ac;hvac,"First, information from similar AC and residential units are aggregated to reduce data imbalances, and Bayesian-Convolutional-Neural-Networks (BCNNs) are utilized to model the performance and uncertainty of the ACs from the aggregated data."
10.1016_j.apenergy.2020.115426.json,blackbox,bcnns,system_model,ac;hvac,"Second, a Q-learning based reinforcement learning algorithm for set-point decision making is designed for setpoint optimization with transitions sampled from the BCNN models."
10.1016_j.apenergy.2020.115426.json,blackbox,convolutional-neural-networks,system_model,ac;hvac,This work proposes a data-driven uncertainty-aware approach to control split-type inverter ACs of residential buildings.
10.1016_j.apenergy.2020.115426.json,blackbox,convolutional-neural-networks,system_model,ac;hvac,"First, information from similar AC and residential units are aggregated to reduce data imbalances, and Bayesian-Convolutional-Neural-Networks (BCNNs) are utilized to model the performance and uncertainty of the ACs from the aggregated data."
10.1016_j.apenergy.2020.115426.json,blackbox,convolutional-neural-networks,system_model,ac;hvac,"Second, a Q-learning based reinforcement learning algorithm for set-point decision making is designed for setpoint optimization with transitions sampled from the BCNN models."
10.1016_j.apenergy.2020.115426.json,blackbox,data-driven,system_model,hvac,"Indeed, control decisions based on sensory data may suffer from uncertainties due to error in data measurement and contribute to model uncertainty."
10.1016_j.apenergy.2020.115426.json,blackbox,data-driven,system_model,ac;hvac,This work proposes a data-driven uncertainty-aware approach to control split-type inverter ACs of residential buildings.
10.1016_j.apenergy.2020.115426.json,blackbox,data-driven,system_model,ac;hvac,"First, information from similar AC and residential units are aggregated to reduce data imbalances, and Bayesian-Convolutional-Neural-Networks (BCNNs) are utilized to model the performance and uncertainty of the ACs from the aggregated data."
10.1016_j.apenergy.2020.115426.json,blackbox,neural-networks,system_model,ac;hvac,This work proposes a data-driven uncertainty-aware approach to control split-type inverter ACs of residential buildings.
10.1016_j.apenergy.2020.115426.json,blackbox,neural-networks,system_model,ac;hvac,"First, information from similar AC and residential units are aggregated to reduce data imbalances, and Bayesian-Convolutional-Neural-Networks (BCNNs) are utilized to model the performance and uncertainty of the ACs from the aggregated data."
10.1016_j.apenergy.2020.115426.json,blackbox,neural-networks,system_model,ac;hvac,"Second, a Q-learning based reinforcement learning algorithm for set-point decision making is designed for setpoint optimization with transitions sampled from the BCNN models."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,A set of machine-learning algorithms for regression and classification were also tested to determine the most accurate in energy consumption and comfort prediction.
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"For energy consumption prediction, the following regression algorithms were tested: support vector regression (SVR), ANN, classification and regression tree (CART), and multiple linear regression (MLR)."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"For comfort prediction, the following classification algorithms were tested: support vector machines (SVM), ANN, decision tree (DT), and k-nearest neighbors (KNN)."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,These algorithms were selected because they are among the most popular and accurate machine-learning algorithms.
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"Models #5 and #29 were, therefore, chosen to be used for the optimization."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"4.1.2 Occupant-behavior feature analysis The SVR, ANN, and CART models with occupant-behavior features (i.e., all behavior features mentioned in Section 3.3) achieved more accurate prediction performance than the models without behavior features."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"For example, for cooling energy consumption prediction, Model #5 achieved 0.98 kWh RMSE, which is the most accurate; while Model #6, which utilized the same features as Model #5 except for behavior features, achieved 1.30 kWh RMSE."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"The impact of including more than two past-hour data was, however, not tested, because the performance differences between including two, one, or no past-hour outdoor weather condition features were marginal."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"4.1.4 Machine-learning algorithms As per Table 2 , the best prediction performance was achieved by SVR models (Models #5 and #29), with no clear outperformer across the ANN and CART models, and with the MLR models achieving the worst performance."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"For example, for cooling energy consumption prediction, Model #5, which is an SVR model utilizing the past two-hour weather data and occupant-behavior data, as features, achieved 0.98 RMSE."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"However, Models #11 and #17, which are ANN and CART models utilizing the same set of features as Model #5, achieved 1.28 RMSE and 1.27 RMSE, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"On the other hand, Model #23, an MLR model with the same set of features as others, achieved 2.36 RMSE."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"The t -test p -values for the comparisons were less than 0.05, which indicates that the differences in the comfort levels predicted by these models are significant."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"For the machine-learning algorithms, as per Table 3 , although, the best prediction performance was achieved by Model #23 (a KNN model) for thermal comfort and Model #29 (an SVM model) for visual comfort, there was no clear outperformer across the SVM, ANN, DT, and KNN models."
10.1016_j.apenergy.2021.117276.json,blackbox,ann,NM,NM,"4.2.2 Individual comfort prediction A total of 24 individual models were developed, a thermal comfort prediction model and a visual comfort prediction model for each occupant."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,The proposed method was tested on real data collected from an office building.
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"To test and evaluate the proposed method, an office building in Philadelphia, PA was instrumented for real data collection."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"Fourth, each variable in the dataset was normalized between 0 and 1 to avoid overflowing of an individual variable."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,3.3 Machine-learning model development A set of machine learning-based occupant-behavior-sensitive prediction models for real data-driven prediction of cooling and lighting energy consumption and thermal and visual occupant comfort were developed.
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,The prediction of cooling and lighting energy consumption is a regression problem because cooling and lighting energy consumption data are continuous.
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"To test and evaluate the proposed method, an office building was instrumented and data about energy consumption, outdoor weather conditions, occupant behavior, and occupant comfort were collected for about three months."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"Using the collected data, a set of machine learning-based occupant-behavior-sensitive prediction models for data-driven prediction of cooling and lighting energy consumption and thermal and visual occupant comfort were developed."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"Then, using the most accurate prediction models an occupant-behavior optimization for reduced energy consumption and improved comfort was conducted."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,This research contributes to the body of knowledge in two primary ways.
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"First, this research offers a real-data-driven approach for occupant-behavior-sensitive hourly energy consumption and comfort prediction."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,The resulting models learn from real building sensor data and real occupant feedback to help capture the real-life complexity of occupant behavior and their impact on occupant comfort and energy usage.
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"Compared to existing data-driven machine-learning approaches, this method can better capture and model the real-life behavior and comfort of occupants and the real-life energy-consumption patterns of buildings."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"Second, this research offers a data-driven approach to incorporate occupant behavior into building energy optimization."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven,NM,NM,"Combining the prediction models with optimization offers a powerful tool for finding the right energy-use behavioral changes that can achieve, both, energy saving and comfort improvement."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven method,NM,NM,"Towards addressing this need, this paper proposes a real data-driven method to assess the potential of occupant-behavior improvements in simultaneously reducing energy consumption and enhancing comfort."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven method,NM,NM,"The proposed method consists of two main components: (1) machine learning-based occupant-behavior-sensitive models for real data-driven prediction of cooling and lighting energy consumption and thermal and visual occupant comfort; and (2) a genetic algorithm-based optimization model, which uses the machine-learning models to compute the energy consumption and occupant comfort and accordingly optimizes occupant behavior for reduced energy consumption and improved comfort."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven method,NM,NM,"Methods
3 Methodology A data-driven method to determine the optimal occupant behavior that can simultaneously reduce energy consumption and improve comfort is proposed."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven method,NM,NM,"The proposed method consists of two components: (1) machine learning-based occupant-behavior-sensitive models for real data-driven prediction of cooling and lighting energy consumption and thermal and visual occupant comfort; and (2) a genetic algorithm-based optimization model, which uses the machine-learning models to compute the projected energy consumption and occupant comfort (for different energy-use behaviors) and accordingly optimizes occupant behavior for reduced energy consumption and improved comfort."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven method,NM,NM,"Conclusion
6 Conclusions, contributions, and future work This paper proposed a real data-driven method to assess the potential of occupant behavior in simultaneously reducing energy consumption and improving comfort."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven method,NM,NM,"The proposed method consists of two components: a set of machine learning-based occupant-behavior-sensitive models for predicting energy consumption and thermal and visual comfort, and a genetic algorithm-based optimization model for optimizing occupant behavior."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven models,NM,NM,"Also, the prediction models with behavior features always outperformed those without behavior features."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven models,NM,NM,"The experimental results, thus, indicate that data-driven models can accurately predict energy consumption and occupant comfort, taking occupant behavior into account, when such data are available."
10.1016_j.apenergy.2021.117276.json,blackbox,data-driven models,NM,NM,"For optimization, the energy-priority, thermal-comfort-priority, visual-comfort-priority, and balanced solutions achieved 21.8%, 10.8%, 14.2%, and 14.0% energy savings, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,knn,NM,NM,"For energy consumption prediction, the following regression algorithms were tested: support vector regression (SVR), ANN, classification and regression tree (CART), and multiple linear regression (MLR)."
10.1016_j.apenergy.2021.117276.json,blackbox,knn,NM,NM,"For comfort prediction, the following classification algorithms were tested: support vector machines (SVM), ANN, decision tree (DT), and k-nearest neighbors (KNN)."
10.1016_j.apenergy.2021.117276.json,blackbox,knn,NM,NM,These algorithms were selected because they are among the most popular and accurate machine-learning algorithms.
10.1016_j.apenergy.2021.117276.json,blackbox,knn model,NM,NM,4.2 Thermal and visual comfort prediction 4.2.1 Group comfort prediction Table 3 summarizes the prediction performance results of the thermal and visual comfort prediction models.
10.1016_j.apenergy.2021.117276.json,blackbox,knn model,NM,NM,"For thermal comfort prediction, Model #23 – a KNN model that predicts thermal comfort using occupant-behavior features and past two-hour outdoor weather conditions – achieved the best performance, 0.20 MAE."
10.1016_j.apenergy.2021.117276.json,blackbox,knn model,NM,NM,"For visual comfort prediction, Model #29 – an SVM model that predicts visual comfort using occupant-behavior features and past two-hour outdoor weather conditions – achieved the best performance, 0.40 MAE."
10.1016_j.apenergy.2021.117276.json,blackbox,knn model,NM,NM,"The t -test p -values for the comparisons were less than 0.05, which indicates that the differences in the comfort levels predicted by these models are significant."
10.1016_j.apenergy.2021.117276.json,blackbox,knn model,NM,NM,"For the machine-learning algorithms, as per Table 3 , although, the best prediction performance was achieved by Model #23 (a KNN model) for thermal comfort and Model #29 (an SVM model) for visual comfort, there was no clear outperformer across the SVM, ANN, DT, and KNN models."
10.1016_j.apenergy.2021.117276.json,blackbox,knn model,NM,NM,"4.2.2 Individual comfort prediction A total of 24 individual models were developed, a thermal comfort prediction model and a visual comfort prediction model for each occupant."
10.1016_j.apenergy.2021.117276.json,blackbox,knn models,NM,NM,"For the remainder of this paper, the results of three example occupants are shown for illustrative purposes."
10.1016_j.apenergy.2021.117276.json,blackbox,knn models,NM,NM,"For example, for thermal comfort prediction, the KNN models with occupant-behavior features and past two-hour outdoor weather conditions achieved 82.2%, 82.6%, and 79.3% accuracies for Occupants #1, #2, and #3, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,knn models,NM,NM,"For visual comfort prediction, the SVM models with occupant-behavior features and past two-hour outdoor weather conditions achieved 81.3%, 77.4%, and 79.3% accuracies for Occupants #1, #2, and #3, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,lasso,NM,NM,"To consider the delayed effects of outdoor weather, prediction models with the past one- and two-hour outdoor weather condition features and with no past-hour features were tested and compared."
10.1016_j.apenergy.2021.117276.json,blackbox,lasso,NM,NM,"A feature selection was also conducted, using the least absolute shrinkage and selection operator (LASSO), to verify that all the aforementioned behavior and outdoor weather condition features are discriminating."
10.1016_j.apenergy.2021.117276.json,blackbox,lasso,NM,NM,A set of machine-learning algorithms for regression and classification were also tested to determine the most accurate in energy consumption and comfort prediction.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"To consider the delayed effects of outdoor weather, prediction models with the past one- and two-hour outdoor weather condition features were tested."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,A set of machine-learning algorithms for classification and regression were also tested to determine the most accurate in energy consumption and comfort prediction.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"For optimization, a set of occupant-behavior variables were optimized for minimum energy consumption and maximum thermal and visual comfort for each hour."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"A feature selection was also conducted, using the least absolute shrinkage and selection operator (LASSO), to verify that all the aforementioned behavior and outdoor weather condition features are discriminating."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,A set of machine-learning algorithms for regression and classification were also tested to determine the most accurate in energy consumption and comfort prediction.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"For energy consumption prediction, the following regression algorithms were tested: support vector regression (SVR), ANN, classification and regression tree (CART), and multiple linear regression (MLR)."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"For comfort prediction, the following classification algorithms were tested: support vector machines (SVM), ANN, decision tree (DT), and k-nearest neighbors (KNN)."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,These algorithms were selected because they are among the most popular and accurate machine-learning algorithms.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"For all comparisons, the Welch’s t -test was performed to assess the statistical significance of the differences in the prediction results by the different models."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"The difference was considered significant when the resulting p -value was less than 0.05 (i.e., p < 0.05)."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"For all prediction models, the parameters of the machine-learning algorithms were individually tuned using grid search for each model to maximize the prediction performance."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"The models were trained using the MATLAB’s neural network training tool, and the statistical and machine-learning toolbox."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"In training the models, outdoor weather condition and thermostat setpoint data were represented as continuous variables, whereas occupant-behavior data (except thermostat setpoint) were represented as binary variables."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"The impact of including more than two past-hour data was, however, not tested, because the performance differences between including two, one, or no past-hour outdoor weather condition features were marginal."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"4.1.4 Machine-learning algorithms As per Table 2 , the best prediction performance was achieved by SVR models (Models #5 and #29), with no clear outperformer across the ANN and CART models, and with the MLR models achieving the worst performance."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"For example, for cooling energy consumption prediction, Model #5, which is an SVR model utilizing the past two-hour weather data and occupant-behavior data, as features, achieved 0.98 RMSE."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"The t -test p -values for the comparisons were less than 0.05, which indicates that the differences in the comfort levels predicted by these models are significant."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"For the machine-learning algorithms, as per Table 3 , although, the best prediction performance was achieved by Model #23 (a KNN model) for thermal comfort and Model #29 (an SVM model) for visual comfort, there was no clear outperformer across the SVM, ANN, DT, and KNN models."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"4.2.2 Individual comfort prediction A total of 24 individual models were developed, a thermal comfort prediction model and a visual comfort prediction model for each occupant."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,The resulting models learn from real building sensor data and real occupant feedback to help capture the real-life complexity of occupant behavior and their impact on occupant comfort and energy usage.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"Compared to existing data-driven machine-learning approaches, this method can better capture and model the real-life behavior and comfort of occupants and the real-life energy-consumption patterns of buildings."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"Second, this research offers a data-driven approach to incorporate occupant behavior into building energy optimization."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning,NM,NM,"In practice, it can empower multiple stakeholders including property owners, facility managers, building occupants, and energy consultants to find the right energy-saving behavioral improvements."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning algorithm,NM,NM,"However, these results do not guarantee that SVR models will always be more accurate than the other algorithms."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning algorithm,NM,NM,"Given that there is no one-size-fits-all machine-learning algorithm, testing different algorithms for different datasets and for different contexts is essential."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning algorithm,NM,NM,4.2 Thermal and visual comfort prediction 4.2.1 Group comfort prediction Table 3 summarizes the prediction performance results of the thermal and visual comfort prediction models.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning model,NM,NM,"Fourth, each variable in the dataset was normalized between 0 and 1 to avoid overflowing of an individual variable."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning model,NM,NM,3.3 Machine-learning model development A set of machine learning-based occupant-behavior-sensitive prediction models for real data-driven prediction of cooling and lighting energy consumption and thermal and visual occupant comfort were developed.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning model,NM,NM,The prediction of cooling and lighting energy consumption is a regression problem because cooling and lighting energy consumption data are continuous.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"Towards addressing this need, this paper proposes a real data-driven method to assess the potential of occupant-behavior improvements in simultaneously reducing energy consumption and enhancing comfort."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"The proposed method consists of two main components: (1) machine learning-based occupant-behavior-sensitive models for real data-driven prediction of cooling and lighting energy consumption and thermal and visual occupant comfort; and (2) a genetic algorithm-based optimization model, which uses the machine-learning models to compute the energy consumption and occupant comfort and accordingly optimizes occupant behavior for reduced energy consumption and improved comfort."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,The proposed method was tested on real data collected from an office building.
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"Methods
3 Methodology A data-driven method to determine the optimal occupant behavior that can simultaneously reduce energy consumption and improve comfort is proposed."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"The proposed method consists of two components: (1) machine learning-based occupant-behavior-sensitive models for real data-driven prediction of cooling and lighting energy consumption and thermal and visual occupant comfort; and (2) a genetic algorithm-based optimization model, which uses the machine-learning models to compute the projected energy consumption and occupant comfort (for different energy-use behaviors) and accordingly optimizes occupant behavior for reduced energy consumption and improved comfort."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"To test and evaluate the proposed method, an office building in Philadelphia, PA was instrumented for real data collection."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"Second, identifying additional potential energy-saving behavioral changes, as well as validating the impact of these changes using real-life field studies."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"Third, identifying the correlations among occupant-behavior features (e.g., identify if opening windows is correlated with switching off lights, and vice versa) and studying the impact of such correlations, if they exist, on the feature analysis and machine-learning models."
10.1016_j.apenergy.2021.117276.json,blackbox,machine-learning models,NM,NM,"Fourth, understanding how group comfort can be optimized even in the presence of large individual variations."
10.1016_j.apenergy.2021.117276.json,blackbox,statistical,NM,NM,These algorithms were selected because they are among the most popular and accurate machine-learning algorithms.
10.1016_j.apenergy.2021.117276.json,blackbox,statistical,NM,NM,"For all comparisons, the Welch’s t -test was performed to assess the statistical significance of the differences in the prediction results by the different models."
10.1016_j.apenergy.2021.117276.json,blackbox,statistical,NM,NM,"The difference was considered significant when the resulting p -value was less than 0.05 (i.e., p < 0.05)."
10.1016_j.apenergy.2021.117276.json,blackbox,statistical,NM,NM,"For all prediction models, the parameters of the machine-learning algorithms were individually tuned using grid search for each model to maximize the prediction performance."
10.1016_j.apenergy.2021.117276.json,blackbox,statistical,NM,NM,"The models were trained using the MATLAB’s neural network training tool, and the statistical and machine-learning toolbox."
10.1016_j.apenergy.2021.117276.json,blackbox,statistical,NM,NM,"In training the models, outdoor weather condition and thermostat setpoint data were represented as continuous variables, whereas occupant-behavior data (except thermostat setpoint) were represented as binary variables."
10.1016_j.apenergy.2021.117276.json,blackbox,svm,NM,NM,"For energy consumption prediction, the following regression algorithms were tested: support vector regression (SVR), ANN, classification and regression tree (CART), and multiple linear regression (MLR)."
10.1016_j.apenergy.2021.117276.json,blackbox,svm,NM,NM,"For comfort prediction, the following classification algorithms were tested: support vector machines (SVM), ANN, decision tree (DT), and k-nearest neighbors (KNN)."
10.1016_j.apenergy.2021.117276.json,blackbox,svm,NM,NM,These algorithms were selected because they are among the most popular and accurate machine-learning algorithms.
10.1016_j.apenergy.2021.117276.json,blackbox,svm model,NM,NM,"For thermal comfort prediction, Model #23 – a KNN model that predicts thermal comfort using occupant-behavior features and past two-hour outdoor weather conditions – achieved the best performance, 0.20 MAE."
10.1016_j.apenergy.2021.117276.json,blackbox,svm model,NM,NM,"For visual comfort prediction, Model #29 – an SVM model that predicts visual comfort using occupant-behavior features and past two-hour outdoor weather conditions – achieved the best performance, 0.40 MAE."
10.1016_j.apenergy.2021.117276.json,blackbox,svm model,NM,NM,Fig.
10.1016_j.apenergy.2021.117276.json,blackbox,svm model,NM,NM,"The t -test p -values for the comparisons were less than 0.05, which indicates that the differences in the comfort levels predicted by these models are significant."
10.1016_j.apenergy.2021.117276.json,blackbox,svm model,NM,NM,"For the machine-learning algorithms, as per Table 3 , although, the best prediction performance was achieved by Model #23 (a KNN model) for thermal comfort and Model #29 (an SVM model) for visual comfort, there was no clear outperformer across the SVM, ANN, DT, and KNN models."
10.1016_j.apenergy.2021.117276.json,blackbox,svm model,NM,NM,"4.2.2 Individual comfort prediction A total of 24 individual models were developed, a thermal comfort prediction model and a visual comfort prediction model for each occupant."
10.1016_j.apenergy.2021.117276.json,blackbox,svm models,NM,NM,"For example, for thermal comfort prediction, the KNN models with occupant-behavior features and past two-hour outdoor weather conditions achieved 82.2%, 82.6%, and 79.3% accuracies for Occupants #1, #2, and #3, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,svm models,NM,NM,"For visual comfort prediction, the SVM models with occupant-behavior features and past two-hour outdoor weather conditions achieved 81.3%, 77.4%, and 79.3% accuracies for Occupants #1, #2, and #3, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,svm models,NM,NM,"4.3 Occupant-behavior optimization 4.3.1 Group comfort results The following prediction models were used for the multi-objective occupant-behavior optimization: Model #5 (see Table 2) for cooling energy consumption prediction, Model #29 (see Table 2) for lighting energy consumption prediction, Model #23 (see Table 3) for thermal comfort prediction, and Model #29 (see Table 3) for visual comfort prediction."
